date,BIIB,isPartial
2013-05-29,45,False
2013-05-30,43,False
2013-05-31,38,False
2013-06-01,11,False
2013-06-02,7,False
2013-06-03,44,False
2013-06-04,41,False
2013-06-05,42,False
2013-06-06,33,False
2013-06-07,66,False
2013-06-08,15,False
2013-06-09,7,False
2013-06-10,32,False
2013-06-11,24,False
2013-06-12,30,False
2013-06-13,33,False
2013-06-14,35,False
2013-06-15,7,False
2013-06-16,15,False
2013-06-17,15,False
2013-06-18,30,False
2013-06-19,33,False
2013-06-20,30,False
2013-06-21,35,False
2013-06-22,11,False
2013-06-23,18,False
2013-06-24,36,False
2013-06-25,27,False
2013-06-26,45,False
2013-06-27,15,False
2013-06-28,38,False
2013-06-29,15,False
