date,BIIB,isPartial
2012-12-04,44,False
2012-12-05,9,False
2012-12-06,9,False
2012-12-07,38,False
2012-12-08,0,False
2012-12-09,21,False
2012-12-10,18,False
2012-12-11,27,False
2012-12-12,64,False
2012-12-13,9,False
2012-12-14,19,False
2012-12-15,11,False
2012-12-16,11,False
2012-12-17,35,False
2012-12-18,9,False
2012-12-19,9,False
2012-12-20,0,False
2012-12-21,10,False
2012-12-22,22,False
2012-12-23,12,False
2012-12-24,11,False
2012-12-25,12,False
2012-12-26,21,False
2012-12-27,19,False
2012-12-28,0,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,34,False
2013-01-01,0,False
2013-01-02,37,False
2013-01-03,100,False
2013-01-04,9,False
2013-01-05,0,False
2013-01-06,0,False
2013-01-07,44,False
2013-01-08,17,False
2013-01-09,26,False
2013-01-10,35,False
2013-01-11,18,False
2013-01-12,0,False
2013-01-13,0,False
2013-01-14,17,False
2013-01-15,34,False
2013-01-16,26,False
2013-01-17,43,False
2013-01-18,36,False
2013-01-19,0,False
2013-01-20,10,False
2013-01-21,0,False
2013-01-22,25,False
2013-01-23,17,False
2013-01-24,17,False
2013-01-25,45,False
2013-01-26,20,False
2013-01-27,0,False
2013-01-28,42,False
2013-01-29,43,False
2013-01-30,8,False
2013-01-31,9,False
2013-02-01,36,False
2013-02-02,0,False
2013-02-03,0,False
2013-02-04,17,False
2013-02-05,25,False
2013-02-06,34,False
2013-02-07,43,False
2013-02-08,62,False
2013-02-09,10,False
2013-02-10,31,False
2013-02-11,43,False
2013-02-12,26,False
2013-02-13,9,False
2013-02-14,52,False
2013-02-15,63,False
2013-02-16,10,False
2013-02-17,0,False
2013-02-18,0,False
2013-02-19,59,False
