date,BIIB,isPartial
2014-04-09,37,False
2014-04-10,71,False
2014-04-11,39,False
2014-04-12,8,False
2014-04-13,20,False
2014-04-14,27,False
2014-04-15,47,False
2014-04-16,48,False
2014-04-17,57,False
2014-04-18,23,False
2014-04-19,8,False
2014-04-20,0,False
2014-04-21,25,False
2014-04-22,50,False
2014-04-23,76,False
2014-04-24,54,False
2014-04-25,21,False
2014-04-26,12,False
2014-04-27,12,False
2014-04-28,30,False
2014-04-29,49,False
2014-04-30,51,False
2014-05-01,44,False
2014-05-02,14,False
2014-05-03,16,False
2014-05-04,4,False
2014-05-05,13,False
2014-05-06,33,False
2014-05-07,40,False
2014-05-08,23,False
2014-05-09,34,False
2014-05-10,8,False
2014-05-11,0,False
2014-05-12,10,False
2014-05-13,39,False
2014-05-14,17,False
2014-05-15,7,False
2014-05-16,24,False
2014-05-17,4,False
2014-05-18,12,False
2014-05-19,23,False
2014-05-20,13,False
2014-05-21,29,False
2014-05-22,26,False
2014-05-23,23,False
2014-05-24,4,False
2014-05-25,0,False
2014-05-26,4,False
2014-05-27,14,False
2014-05-28,22,False
2014-05-29,26,False
2014-05-30,43,False
2014-05-31,0,False
2014-06-01,4,False
2014-06-02,25,False
2014-06-03,29,False
2014-06-04,11,False
2014-06-05,11,False
2014-06-06,35,False
2014-06-07,28,False
2014-06-08,0,False
2014-06-09,45,False
2014-06-10,19,False
2014-06-11,26,False
2014-06-12,15,False
2014-06-13,27,False
2014-06-14,0,False
2014-06-15,18,False
2014-06-16,29,False
2014-06-17,22,False
2014-06-18,23,False
2014-06-19,26,False
2014-06-20,44,False
2014-06-21,0,False
2014-06-22,9,False
2014-06-23,22,False
2014-06-24,7,False
2014-06-25,11,False
2014-06-26,15,False
2014-06-27,39,False
2014-06-28,9,False
2014-06-29,5,False
2014-06-30,26,False
2014-07-01,19,False
2014-07-02,0,False
2014-07-03,35,False
2014-07-04,8,False
2014-07-05,0,False
2014-07-06,9,False
2014-07-07,15,False
2014-07-08,15,False
2014-07-09,19,False
2014-07-10,26,False
2014-07-11,31,False
2014-07-12,5,False
2014-07-13,9,False
2014-07-14,41,False
2014-07-15,29,False
2014-07-16,31,False
2014-07-17,23,False
2014-07-18,16,False
2014-07-19,5,False
2014-07-20,5,False
2014-07-21,19,False
2014-07-22,26,False
2014-07-23,100,False
2014-07-24,53,False
