date,BIIB,isPartial
2011-07-18,0,False
2011-07-19,8,False
2011-07-20,8,False
2011-07-21,17,False
2011-07-22,17,False
2011-07-23,0,False
2011-07-24,31,False
2011-07-25,16,False
2011-07-26,56,False
2011-07-27,25,False
2011-07-28,8,False
2011-07-29,0,False
2011-07-30,0,False
2011-07-31,11,False
2011-08-01,16,False
2011-08-02,17,False
2011-08-03,8,False
2011-08-04,8,False
2011-08-05,17,False
2011-08-06,10,False
2011-08-07,10,False
2011-08-08,16,False
2011-08-09,63,False
2011-08-10,16,False
2011-08-11,24,False
2011-08-12,69,False
2011-08-13,0,False
2011-08-14,10,False
2011-08-15,9,False
2011-08-16,0,False
2011-08-17,0,False
2011-08-18,16,False
2011-08-19,25,False
2011-08-20,20,False
2011-08-21,20,False
2011-08-22,0,False
2011-08-23,0,False
2011-08-24,8,False
2011-08-25,16,False
2011-08-26,0,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,0,False
2011-08-30,23,False
2011-08-31,8,False
2011-09-01,8,False
2011-09-02,8,False
2011-09-03,0,False
2011-09-04,9,False
2011-09-05,0,False
2011-09-06,15,False
2011-09-07,8,False
2011-09-08,15,False
2011-09-09,31,False
2011-09-10,9,False
2011-09-11,9,False
2011-09-12,22,False
2011-09-13,7,False
2011-09-14,7,False
2011-09-15,8,False
2011-09-16,8,False
2011-09-17,0,False
2011-09-18,0,False
