date,FOXA,isPartial
2016-10-13,24,False
2016-10-14,42,False
2016-10-15,19,False
2016-10-16,28,False
2016-10-17,24,False
2016-10-18,56,False
2016-10-19,81,False
2016-10-20,48,False
2016-10-21,42,False
2016-10-22,38,False
2016-10-23,47,False
2016-10-24,48,False
2016-10-25,32,False
2016-10-26,24,False
2016-10-27,8,False
2016-10-28,67,False
2016-10-29,29,False
2016-10-30,19,False
2016-10-31,50,False
2016-11-01,25,False
2016-11-02,74,False
2016-11-03,32,False
2016-11-04,42,False
2016-11-05,28,False
2016-11-06,9,False
2016-11-07,32,False
2016-11-08,39,False
2016-11-09,29,False
2016-11-10,25,False
2016-11-11,67,False
2016-11-12,9,False
2016-11-13,27,False
2016-11-14,16,False
2016-11-15,40,False
2016-11-16,48,False
2016-11-17,24,False
2016-11-18,100,False
2016-11-19,27,False
2016-11-20,18,False
2016-11-21,16,False
2016-11-22,16,False
2016-11-23,32,False
2016-11-24,33,False
2016-11-25,0,False
2016-11-26,27,False
2016-11-27,0,False
2016-11-28,38,False
2016-11-29,46,False
2016-11-30,46,False
2016-12-01,31,False
2016-12-02,16,False
2016-12-03,9,False
2016-12-04,51,False
2016-12-05,29,False
2016-12-06,7,False
2016-12-07,15,False
2016-12-08,16,False
2016-12-09,64,False
2016-12-10,0,False
2016-12-11,9,False
2016-12-12,30,False
2016-12-13,46,False
2016-12-14,46,False
2016-12-15,24,False
2016-12-16,25,False
2016-12-17,36,False
2016-12-18,0,False
2016-12-19,24,False
2016-12-20,57,False
2016-12-21,16,False
2016-12-22,0,False
2016-12-23,9,False
2016-12-24,10,False
2016-12-25,31,False
2016-12-26,26,False
2016-12-27,25,False
2016-12-28,25,False
2016-12-29,33,False
2016-12-30,9,False
2016-12-31,19,False
2017-01-01,0,False
2017-01-02,16,False
2017-01-03,62,False
2017-01-04,31,False
2017-01-05,40,False
2017-01-06,8,False
2017-01-07,52,False
2017-01-08,0,False
2017-01-09,38,False
2017-01-10,45,False
2017-01-11,38,False
2017-01-12,30,False
2017-01-13,63,False
2017-01-14,17,False
2017-01-15,25,False
2017-01-16,30,False
2017-01-17,30,False
2017-01-18,52,False
2017-01-19,0,False
