date,FOXA,isPartial
2012-01-31,58,False
2012-02-01,59,False
2012-02-02,84,False
2012-02-03,51,False
2012-02-04,53,False
2012-02-05,52,False
2012-02-06,59,False
2012-02-07,29,False
2012-02-08,34,False
2012-02-09,59,False
2012-02-10,66,False
2012-02-11,47,False
2012-02-12,28,False
2012-02-13,67,False
2012-02-14,54,False
2012-02-15,64,False
2012-02-16,60,False
2012-02-17,41,False
2012-02-18,18,False
2012-02-19,42,False
2012-02-20,45,False
2012-02-21,65,False
2012-02-22,49,False
2012-02-23,49,False
2012-02-24,46,False
2012-02-25,29,False
2012-02-26,23,False
2012-02-27,53,False
2012-02-28,91,False
2012-02-29,38,False
2012-03-01,41,False
2012-03-02,47,False
2012-03-03,61,False
2012-03-04,48,False
2012-03-05,45,False
2012-03-06,77,False
2012-03-07,43,False
2012-03-08,44,False
2012-03-09,51,False
2012-03-10,65,False
2012-03-11,63,False
2012-03-12,48,False
2012-03-13,34,False
2012-03-14,39,False
2012-03-15,59,False
2012-03-16,46,False
2012-03-17,71,False
2012-03-18,17,False
2012-03-19,29,False
2012-03-20,44,False
2012-03-21,34,False
2012-03-22,30,False
2012-03-23,62,False
2012-03-24,36,False
2012-03-25,30,False
2012-03-26,58,False
2012-03-27,48,False
2012-03-28,34,False
2012-03-29,15,False
2012-03-30,57,False
2012-03-31,24,False
2012-04-01,35,False
2012-04-02,49,False
2012-04-03,34,False
2012-04-04,45,False
2012-04-05,15,False
2012-04-06,34,False
2012-04-07,43,False
2012-04-08,31,False
2012-04-09,70,False
2012-04-10,50,False
2012-04-11,29,False
2012-04-12,68,False
2012-04-13,72,False
2012-04-14,23,False
2012-04-15,29,False
2012-04-16,57,False
2012-04-17,67,False
2012-04-18,38,False
2012-04-19,59,False
2012-04-20,66,False
2012-04-21,64,False
2012-04-22,40,False
2012-04-23,71,False
2012-04-24,43,False
2012-04-25,53,False
2012-04-26,78,False
2012-04-27,31,False
2012-04-28,24,False
2012-04-29,12,False
2012-04-30,50,False
2012-05-01,32,False
2012-05-02,67,False
2012-05-03,54,False
2012-05-04,66,False
2012-05-05,17,False
2012-05-06,52,False
2012-05-07,57,False
2012-05-08,47,False
2012-05-09,43,False
2012-05-10,49,False
2012-05-11,36,False
2012-05-12,35,False
2012-05-13,29,False
2012-05-14,56,False
2012-05-15,38,False
2012-05-16,57,False
2012-05-17,30,False
2012-05-18,36,False
2012-05-19,48,False
2012-05-20,29,False
2012-05-21,75,False
2012-05-22,66,False
2012-05-23,48,False
2012-05-24,63,False
2012-05-25,26,False
2012-05-26,37,False
2012-05-27,37,False
2012-05-28,40,False
2012-05-29,47,False
2012-05-30,33,False
2012-05-31,48,False
2012-06-01,55,False
2012-06-02,24,False
2012-06-03,23,False
2012-06-04,42,False
