date,FOXA,isPartial
2014-01-15,7,False
2014-01-16,14,False
2014-01-17,14,False
2014-01-18,16,False
2014-01-19,8,False
2014-01-20,41,False
2014-01-21,54,False
2014-01-22,20,False
2014-01-23,27,False
2014-01-24,7,False
2014-01-25,16,False
2014-01-26,8,False
2014-01-27,20,False
2014-01-28,26,False
2014-01-29,47,False
2014-01-30,20,False
2014-01-31,42,False
2014-02-01,16,False
2014-02-02,31,False
2014-02-03,27,False
2014-02-04,61,False
2014-02-05,7,False
2014-02-06,64,False
2014-02-07,46,False
2014-02-08,8,False
2014-02-09,39,False
2014-02-10,20,False
2014-02-11,33,False
2014-02-12,20,False
2014-02-13,34,False
2014-02-14,14,False
2014-02-15,16,False
2014-02-16,23,False
2014-02-17,27,False
2014-02-18,7,False
2014-02-19,27,False
2014-02-20,34,False
2014-02-21,28,False
2014-02-22,23,False
2014-02-23,23,False
2014-02-24,13,False
2014-02-25,20,False
2014-02-26,7,False
2014-02-27,34,False
2014-02-28,42,False
2014-03-01,16,False
2014-03-02,23,False
2014-03-03,47,False
2014-03-04,14,False
2014-03-05,27,False
2014-03-06,20,False
2014-03-07,7,False
2014-03-08,16,False
2014-03-09,55,False
2014-03-10,14,False
2014-03-11,34,False
2014-03-12,26,False
2014-03-13,20,False
2014-03-14,14,False
2014-03-15,8,False
2014-03-16,31,False
