date,FOXA,isPartial
2013-07-07,25,False
2013-07-08,16,False
2013-07-09,12,False
2013-07-10,20,False
2013-07-11,24,False
2013-07-12,43,False
2013-07-13,15,False
2013-07-14,29,False
2013-07-15,24,False
2013-07-16,20,False
2013-07-17,33,False
2013-07-18,29,False
2013-07-19,26,False
2013-07-20,10,False
2013-07-21,30,False
2013-07-22,12,False
2013-07-23,24,False
2013-07-24,33,False
2013-07-25,8,False
2013-07-26,13,False
2013-07-27,20,False
2013-07-28,15,False
2013-07-29,28,False
2013-07-30,40,False
2013-07-31,28,False
2013-08-01,33,False
2013-08-02,17,False
2013-08-03,25,False
2013-08-04,30,False
2013-08-05,32,False
2013-08-06,28,False
2013-08-07,12,False
2013-08-08,58,False
2013-08-09,30,False
2013-08-10,20,False
2013-08-11,29,False
2013-08-12,48,False
2013-08-13,32,False
2013-08-14,32,False
2013-08-15,25,False
2013-08-16,21,False
2013-08-17,10,False
2013-08-18,48,False
2013-08-19,40,False
2013-08-20,24,False
2013-08-21,24,False
2013-08-22,24,False
2013-08-23,29,False
2013-08-24,19,False
2013-08-25,33,False
2013-08-26,31,False
2013-08-27,38,False
2013-08-28,35,False
2013-08-29,35,False
2013-08-30,20,False
2013-08-31,19,False
2013-09-01,28,False
2013-09-02,35,False
2013-09-03,38,False
2013-09-04,42,False
2013-09-05,43,False
2013-09-06,44,False
2013-09-07,23,False
2013-09-08,23,False
2013-09-09,30,False
2013-09-10,34,False
2013-09-11,23,False
2013-09-12,49,False
2013-09-13,32,False
2013-09-14,18,False
2013-09-15,18,False
2013-09-16,71,False
2013-09-17,41,False
2013-09-18,49,False
2013-09-19,23,False
2013-09-20,28,False
2013-09-21,18,False
2013-09-22,18,False
2013-09-23,27,False
2013-09-24,30,False
2013-09-25,26,False
2013-09-26,31,False
2013-09-27,40,False
2013-09-28,27,False
2013-09-29,13,False
2013-09-30,45,False
2013-10-01,44,False
2013-10-02,34,False
2013-10-03,34,False
2013-10-04,35,False
2013-10-05,9,False
2013-10-06,22,False
2013-10-07,45,False
2013-10-08,30,False
2013-10-09,23,False
2013-10-10,23,False
2013-10-11,36,False
2013-10-12,18,False
2013-10-13,14,False
2013-10-14,19,False
2013-10-15,23,False
2013-10-16,19,False
2013-10-17,31,False
2013-10-18,24,False
2013-10-19,13,False
2013-10-20,18,False
2013-10-21,52,False
2013-10-22,22,False
2013-10-23,22,False
2013-10-24,26,False
2013-10-25,24,False
2013-10-26,9,False
2013-10-27,13,False
2013-10-28,29,False
2013-10-29,26,False
2013-10-30,30,False
2013-10-31,39,False
2013-11-01,8,False
2013-11-02,18,False
2013-11-03,9,False
2013-11-04,44,False
2013-11-05,26,False
2013-11-06,36,False
