date,FOXA,isPartial
2014-02-13,11,False
2014-02-14,34,False
2014-02-15,13,False
2014-02-16,25,False
2014-02-17,43,False
2014-02-18,21,False
2014-02-19,43,False
2014-02-20,65,False
2014-02-21,44,False
2014-02-22,25,False
2014-02-23,37,False
2014-02-24,10,False
2014-02-25,42,False
2014-02-26,31,False
2014-02-27,53,False
2014-02-28,56,False
2014-03-01,12,False
2014-03-02,25,False
2014-03-03,32,False
2014-03-04,32,False
2014-03-05,53,False
2014-03-06,43,False
2014-03-07,33,False
2014-03-08,25,False
2014-03-09,50,False
2014-03-10,32,False
2014-03-11,32,False
2014-03-12,42,False
2014-03-13,64,False
2014-03-14,22,False
2014-03-15,25,False
2014-03-16,49,False
2014-03-17,21,False
2014-03-18,63,False
2014-03-19,31,False
2014-03-20,64,False
2014-03-21,55,False
2014-03-22,37,False
2014-03-23,24,False
2014-03-24,21,False
2014-03-25,52,False
2014-03-26,42,False
2014-03-27,32,False
2014-03-28,22,False
2014-03-29,12,False
2014-03-30,25,False
2014-03-31,52,False
2014-04-01,31,False
2014-04-02,53,False
2014-04-03,64,False
2014-04-04,44,False
2014-04-05,25,False
2014-04-06,12,False
2014-04-07,72,False
2014-04-08,42,False
2014-04-09,32,False
2014-04-10,32,False
2014-04-11,22,False
2014-04-12,0,False
2014-04-13,13,False
2014-04-14,21,False
2014-04-15,11,False
2014-04-16,66,False
2014-04-17,11,False
2014-04-18,48,False
2014-04-19,0,False
2014-04-20,40,False
2014-04-21,69,False
2014-04-22,31,False
2014-04-23,52,False
2014-04-24,32,False
2014-04-25,11,False
2014-04-26,13,False
2014-04-27,25,False
2014-04-28,52,False
2014-04-29,21,False
2014-04-30,32,False
2014-05-01,0,False
2014-05-02,34,False
2014-05-03,38,False
2014-05-04,12,False
2014-05-05,64,False
2014-05-06,21,False
2014-05-07,42,False
2014-05-08,32,False
2014-05-09,44,False
2014-05-10,38,False
2014-05-11,12,False
2014-05-12,52,False
2014-05-13,31,False
2014-05-14,64,False
2014-05-15,21,False
2014-05-16,0,False
2014-05-17,39,False
2014-05-18,25,False
2014-05-19,52,False
2014-05-20,64,False
2014-05-21,23,False
2014-05-22,0,False
2014-05-23,12,False
2014-05-24,0,False
2014-05-25,28,False
2014-05-26,35,False
2014-05-27,34,False
2014-05-28,35,False
2014-05-29,24,False
2014-05-30,25,False
2014-05-31,0,False
2014-06-01,14,False
2014-06-02,58,False
2014-06-03,34,False
2014-06-04,34,False
2014-06-05,36,False
2014-06-06,37,False
2014-06-07,15,False
2014-06-08,15,False
2014-06-09,36,False
2014-06-10,47,False
2014-06-11,0,False
2014-06-12,36,False
2014-06-13,24,False
2014-06-14,0,False
2014-06-15,29,False
2014-06-16,46,False
2014-06-17,46,False
2014-06-18,24,False
2014-06-19,24,False
2014-06-20,38,False
2014-06-21,14,False
2014-06-22,14,False
2014-06-23,47,False
2014-06-24,47,False
2014-06-25,59,False
2014-06-26,48,False
2014-06-27,12,False
2014-06-28,0,False
2014-06-29,14,False
2014-06-30,35,False
2014-07-01,24,False
2014-07-02,48,False
2014-07-03,37,False
2014-07-04,39,False
2014-07-05,15,False
2014-07-06,29,False
2014-07-07,70,False
2014-07-08,58,False
2014-07-09,35,False
2014-07-10,0,False
2014-07-11,74,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,59,False
2014-07-15,58,False
2014-07-16,49,False
2014-07-17,84,False
2014-07-18,12,False
2014-07-19,29,False
2014-07-20,29,False
2014-07-21,47,False
2014-07-22,35,False
2014-07-23,12,False
2014-07-24,36,False
