date,value
2016-06-29,50.43483777827729
2016-06-30,88.26096611198524
2016-07-01,72.21351772798793
2016-07-02,28.65615782856664
2016-07-03,14.901202070854652
2016-07-04,59.604808283418606
2016-07-05,49.28859146513462
2016-07-06,46.996098838849285
2016-07-07,61.897300909703944
2016-07-08,37.82612833370797
2016-07-09,46.996098838849285
2016-07-10,21.77867994971065
2016-07-11,42.41111358627863
2016-07-12,41.26486727313596
2016-07-13,42.41111358627863
2016-07-14,42.41111358627863
2016-07-15,30.948650454851972
2016-07-16,45.849852525706616
2016-07-17,21.77867994971065
2016-07-18,24.07117257599598
2016-07-19,29.80240414170931
2016-07-20,73.35976404113059
2016-07-21,36.679882020565294
2016-07-22,30.948650454851972
2016-07-23,38.97237464685063
2016-07-24,35.53363570742263
2016-07-25,35.53363570742263
