date,CELG,isPartial
2013-04-11,79,False
2013-04-12,75,False
2013-04-13,37,False
2013-04-14,16,False
2013-04-15,85,False
2013-04-16,76,False
2013-04-17,63,False
2013-04-18,52,False
2013-04-19,64,False
2013-04-20,27,False
2013-04-21,12,False
2013-04-22,64,False
2013-04-23,54,False
2013-04-24,78,False
2013-04-25,76,False
2013-04-26,55,False
2013-04-27,45,False
2013-04-28,11,False
2013-04-29,92,False
2013-04-30,63,False
2013-05-01,32,False
2013-05-02,77,False
2013-05-03,73,False
2013-05-04,28,False
2013-05-05,30,False
2013-05-06,87,False
2013-05-07,98,False
2013-05-08,90,False
2013-05-09,85,False
2013-05-10,82,False
2013-05-11,23,False
2013-05-12,10,False
2013-05-13,68,False
2013-05-14,85,False
2013-05-15,85,False
2013-05-16,88,False
2013-05-17,57,False
2013-05-18,31,False
2013-05-19,15,False
2013-05-20,84,False
2013-05-21,58,False
2013-05-22,75,False
2013-05-23,71,False
2013-05-24,25,False
2013-05-25,12,False
2013-05-26,6,False
2013-05-27,70,False
2013-05-28,67,False
2013-05-29,69,False
2013-05-30,15,False
2013-05-31,61,False
2013-06-01,29,False
2013-06-02,17,False
2013-06-03,91,False
2013-06-04,63,False
2013-06-05,83,False
2013-06-06,84,False
2013-06-07,77,False
2013-06-08,43,False
2013-06-09,15,False
2013-06-10,85,False
2013-06-11,72,False
2013-06-12,61,False
2013-06-13,75,False
2013-06-14,51,False
2013-06-15,14,False
2013-06-16,4,False
2013-06-17,77,False
2013-06-18,59,False
2013-06-19,56,False
2013-06-20,45,False
2013-06-21,53,False
2013-06-22,12,False
2013-06-23,20,False
2013-06-24,85,False
2013-06-25,61,False
2013-06-26,45,False
2013-06-27,52,False
2013-06-28,51,False
2013-06-29,20,False
