date,CELG,isPartial
2011-05-20,45,False
2011-05-21,12,False
2011-05-22,19,False
2011-05-23,51,False
2011-05-24,15,False
2011-05-25,76,False
2011-05-26,56,False
2011-05-27,49,False
2011-05-28,12,False
2011-05-29,12,False
2011-05-30,55,False
2011-05-31,49,False
2011-06-01,65,False
2011-06-02,39,False
2011-06-03,36,False
2011-06-04,8,False
2011-06-05,0,False
2011-06-06,61,False
2011-06-07,72,False
2011-06-08,49,False
2011-06-09,55,False
2011-06-10,61,False
2011-06-11,35,False
2011-06-12,16,False
2011-06-13,68,False
2011-06-14,33,False
2011-06-15,30,False
2011-06-16,40,False
2011-06-17,46,False
2011-06-18,12,False
2011-06-19,4,False
2011-06-20,62,False
2011-06-21,45,False
2011-06-22,31,False
2011-06-23,13,False
2011-06-24,53,False
2011-06-25,4,False
2011-06-26,12,False
2011-06-27,77,False
2011-06-28,55,False
2011-06-29,74,False
2011-06-30,60,False
2011-07-01,52,False
2011-07-02,32,False
2011-07-03,12,False
2011-07-04,62,False
2011-07-05,100,False
2011-07-06,62,False
2011-07-07,75,False
2011-07-08,59,False
2011-07-09,16,False
2011-07-10,16,False
2011-07-11,77,False
2011-07-12,31,False
2011-07-13,53,False
2011-07-14,48,False
2011-07-15,50,False
2011-07-16,8,False
2011-07-17,0,False
2011-07-18,84,False
2011-07-19,61,False
2011-07-20,62,False
2011-07-21,53,False
2011-07-22,49,False
2011-07-23,11,False
2011-07-24,23,False
2011-07-25,73,False
2011-07-26,30,False
2011-07-27,47,False
2011-07-28,57,False
2011-07-29,33,False
2011-07-30,12,False
2011-07-31,16,False
2011-08-01,56,False
2011-08-02,100,False
2011-08-03,34,False
2011-08-04,43,False
2011-08-05,39,False
2011-08-06,31,False
2011-08-07,19,False
2011-08-08,68,False
2011-08-09,80,False
2011-08-10,55,False
2011-08-11,70,False
2011-08-12,49,False
2011-08-13,8,False
2011-08-14,27,False
2011-08-15,74,False
2011-08-16,55,False
2011-08-17,49,False
2011-08-18,67,False
2011-08-19,62,False
2011-08-20,23,False
2011-08-21,0,False
2011-08-22,47,False
2011-08-23,58,False
2011-08-24,56,False
2011-08-25,65,False
2011-08-26,31,False
2011-08-27,19,False
2011-08-28,7,False
2011-08-29,50,False
2011-08-30,55,False
2011-08-31,86,False
2011-09-01,63,False
2011-09-02,64,False
2011-09-03,7,False
2011-09-04,18,False
2011-09-05,61,False
2011-09-06,70,False
2011-09-07,9,False
2011-09-08,72,False
2011-09-09,80,False
2011-09-10,35,False
2011-09-11,7,False
2011-09-12,73,False
2011-09-13,44,False
2011-09-14,70,False
2011-09-15,37,False
2011-09-16,72,False
2011-09-17,7,False
2011-09-18,14,False
