date,CELG,isPartial
2012-07-25,60,False
2012-07-26,44,False
2012-07-27,56,False
2012-07-28,24,False
2012-07-29,13,False
2012-07-30,63,False
2012-07-31,58,False
2012-08-01,65,False
2012-08-02,45,False
2012-08-03,47,False
2012-08-04,24,False
2012-08-05,24,False
2012-08-06,65,False
2012-08-07,78,False
2012-08-08,47,False
2012-08-09,68,False
2012-08-10,68,False
2012-08-11,19,False
2012-08-12,13,False
2012-08-13,71,False
2012-08-14,64,False
2012-08-15,52,False
2012-08-16,53,False
2012-08-17,57,False
2012-08-18,21,False
2012-08-19,11,False
2012-08-20,71,False
2012-08-21,68,False
2012-08-22,56,False
2012-08-23,66,False
2012-08-24,48,False
2012-08-25,28,False
2012-08-26,13,False
2012-08-27,77,False
2012-08-28,51,False
2012-08-29,41,False
2012-08-30,63,False
2012-08-31,50,False
2012-09-01,12,False
2012-09-02,17,False
2012-09-03,71,False
2012-09-04,94,False
2012-09-05,84,False
2012-09-06,57,False
2012-09-07,17,False
2012-09-08,23,False
2012-09-09,14,False
2012-09-10,74,False
2012-09-11,84,False
2012-09-12,95,False
2012-09-13,71,False
2012-09-14,75,False
2012-09-15,18,False
2012-09-16,8,False
2012-09-17,70,False
2012-09-18,52,False
2012-09-19,55,False
2012-09-20,58,False
2012-09-21,82,False
2012-09-22,34,False
2012-09-23,22,False
2012-09-24,53,False
2012-09-25,71,False
2012-09-26,59,False
2012-09-27,58,False
2012-09-28,53,False
2012-09-29,29,False
2012-09-30,12,False
2012-10-01,85,False
2012-10-02,78,False
2012-10-03,68,False
2012-10-04,68,False
2012-10-05,69,False
2012-10-06,22,False
2012-10-07,5,False
2012-10-08,58,False
2012-10-09,71,False
2012-10-10,78,False
2012-10-11,47,False
2012-10-12,21,False
