date,CELG,isPartial
2014-04-15,42,False
2014-04-16,28,False
2014-04-17,33,False
2014-04-18,7,False
2014-04-19,6,False
2014-04-20,3,False
2014-04-21,10,False
2014-04-22,47,False
2014-04-23,47,False
2014-04-24,42,False
2014-04-25,45,False
2014-04-26,14,False
2014-04-27,12,False
2014-04-28,45,False
2014-04-29,40,False
2014-04-30,40,False
2014-05-01,31,False
2014-05-02,37,False
2014-05-03,26,False
2014-05-04,16,False
2014-05-05,80,False
2014-05-06,58,False
2014-05-07,59,False
2014-05-08,58,False
2014-05-09,39,False
2014-05-10,15,False
2014-05-11,11,False
2014-05-12,61,False
2014-05-13,51,False
2014-05-14,41,False
2014-05-15,39,False
2014-05-16,41,False
2014-05-17,12,False
2014-05-18,14,False
2014-05-19,40,False
2014-05-20,39,False
2014-05-21,49,False
2014-05-22,24,False
2014-05-23,36,False
2014-05-24,10,False
2014-05-25,5,False
2014-05-26,39,False
2014-05-27,42,False
2014-05-28,29,False
2014-05-29,35,False
2014-05-30,41,False
2014-05-31,9,False
2014-06-01,8,False
2014-06-02,37,False
2014-06-03,37,False
2014-06-04,39,False
2014-06-05,45,False
2014-06-06,36,False
2014-06-07,19,False
2014-06-08,16,False
2014-06-09,71,False
2014-06-10,53,False
2014-06-11,59,False
2014-06-12,30,False
2014-06-13,52,False
2014-06-14,20,False
2014-06-15,9,False
2014-06-16,43,False
2014-06-17,42,False
2014-06-18,45,False
2014-06-19,18,False
2014-06-20,51,False
2014-06-21,26,False
2014-06-22,11,False
2014-06-23,41,False
2014-06-24,63,False
2014-06-25,58,False
2014-06-26,49,False
2014-06-27,62,False
2014-06-28,20,False
2014-06-29,10,False
2014-06-30,52,False
2014-07-01,55,False
2014-07-02,58,False
2014-07-03,61,False
2014-07-04,39,False
2014-07-05,29,False
2014-07-06,16,False
2014-07-07,100,False
2014-07-08,59,False
2014-07-09,73,False
2014-07-10,85,False
2014-07-11,55,False
2014-07-12,31,False
2014-07-13,7,False
2014-07-14,48,False
2014-07-15,89,False
2014-07-16,69,False
2014-07-17,56,False
2014-07-18,60,False
2014-07-19,29,False
2014-07-20,9,False
2014-07-21,63,False
2014-07-22,73,False
2014-07-23,59,False
2014-07-24,78,False
