date,CA,isPartial
2012-07-30,80,False
2012-07-31,78,False
2012-08-01,80,False
2012-08-02,82,False
2012-08-03,77,False
2012-08-04,78,False
2012-08-05,69,False
2012-08-06,81,False
2012-08-07,88,False
2012-08-08,85,False
2012-08-09,79,False
2012-08-10,83,False
2012-08-11,77,False
2012-08-12,74,False
2012-08-13,84,False
2012-08-14,83,False
2012-08-15,80,False
2012-08-16,80,False
2012-08-17,82,False
2012-08-18,78,False
2012-08-19,72,False
2012-08-20,83,False
2012-08-21,81,False
2012-08-22,79,False
2012-08-23,79,False
2012-08-24,78,False
2012-08-25,75,False
2012-08-26,70,False
2012-08-27,80,False
2012-08-28,78,False
2012-08-29,78,False
2012-08-30,79,False
2012-08-31,77,False
2012-09-01,75,False
2012-09-02,67,False
2012-09-03,65,False
2012-09-04,78,False
2012-09-05,79,False
2012-09-06,77,False
2012-09-07,80,False
2012-09-08,74,False
2012-09-09,66,False
2012-09-10,76,False
2012-09-11,78,False
2012-09-12,74,False
2012-09-13,73,False
2012-09-14,75,False
2012-09-15,72,False
2012-09-16,67,False
2012-09-17,74,False
2012-09-18,74,False
2012-09-19,74,False
2012-09-20,76,False
2012-09-21,75,False
2012-09-22,72,False
2012-09-23,64,False
2012-09-24,75,False
2012-09-25,73,False
2012-09-26,72,False
2012-09-27,74,False
2012-09-28,76,False
2012-09-29,70,False
2012-09-30,66,False
2012-10-01,75,False
2012-10-02,76,False
2012-10-03,76,False
2012-10-04,71,False
2012-10-05,74,False
2012-10-06,70,False
2012-10-07,64,False
2012-10-08,72,False
2012-10-09,74,False
2012-10-10,74,False
2012-10-11,71,False
2012-10-12,74,False
