date,CA,isPartial
2012-11-25,67,False
2012-11-26,76,False
2012-11-27,79,False
2012-11-28,82,False
2012-11-29,82,False
2012-11-30,84,False
2012-12-01,81,False
2012-12-02,74,False
2012-12-03,80,False
2012-12-04,78,False
2012-12-05,80,False
2012-12-06,79,False
2012-12-07,78,False
2012-12-08,74,False
2012-12-09,65,False
2012-12-10,76,False
2012-12-11,79,False
2012-12-12,81,False
2012-12-13,80,False
2012-12-14,79,False
2012-12-15,78,False
2012-12-16,70,False
2012-12-17,76,False
2012-12-18,84,False
2012-12-19,84,False
2012-12-20,80,False
2012-12-21,80,False
2012-12-22,80,False
2012-12-23,74,False
2012-12-24,76,False
2012-12-25,66,False
2012-12-26,83,False
2012-12-27,83,False
2012-12-28,86,False
2012-12-29,83,False
2012-12-30,76,False
2012-12-31,83,False
2013-01-01,75,False
2013-01-02,84,False
2013-01-03,84,False
2013-01-04,86,False
2013-01-05,80,False
2013-01-06,74,False
2013-01-07,82,False
2013-01-08,82,False
2013-01-09,82,False
2013-01-10,86,False
2013-01-11,86,False
2013-01-12,78,False
2013-01-13,69,False
2013-01-14,79,False
2013-01-15,81,False
2013-01-16,81,False
2013-01-17,81,False
2013-01-18,81,False
2013-01-19,77,False
2013-01-20,69,False
2013-01-21,75,False
2013-01-22,81,False
2013-01-23,82,False
2013-01-24,85,False
2013-01-25,84,False
2013-01-26,78,False
2013-01-27,75,False
2013-01-28,82,False
2013-01-29,81,False
2013-01-30,82,False
2013-01-31,80,False
2013-02-01,83,False
2013-02-02,79,False
2013-02-03,68,False
2013-02-04,75,False
2013-02-05,86,False
2013-02-06,80,False
2013-02-07,85,False
2013-02-08,82,False
2013-02-09,79,False
2013-02-10,71,False
2013-02-11,80,False
2013-02-12,81,False
2013-02-13,81,False
2013-02-14,79,False
2013-02-15,80,False
2013-02-16,77,False
2013-02-17,72,False
2013-02-18,73,False
2013-02-19,84,False
