date,CA,isPartial
2016-09-30,86,False
2016-10-01,78,False
2016-10-02,74,False
2016-10-03,86,False
2016-10-04,82,False
2016-10-05,82,False
2016-10-06,83,False
2016-10-07,80,False
2016-10-08,80,False
2016-10-09,72,False
2016-10-10,84,False
2016-10-11,83,False
2016-10-12,83,False
2016-10-13,83,False
2016-10-14,83,False
2016-10-15,78,False
2016-10-16,73,False
2016-10-17,81,False
2016-10-18,83,False
2016-10-19,82,False
2016-10-20,80,False
2016-10-21,83,False
2016-10-22,76,False
2016-10-23,74,False
2016-10-24,83,False
2016-10-25,84,False
2016-10-26,80,False
2016-10-27,83,False
2016-10-28,83,False
2016-10-29,75,False
2016-10-30,73,False
2016-10-31,82,False
2016-11-01,77,False
2016-11-02,80,False
2016-11-03,80,False
2016-11-04,82,False
2016-11-05,77,False
2016-11-06,71,False
2016-11-07,84,False
2016-11-08,88,False
2016-11-09,81,False
2016-11-10,85,False
2016-11-11,83,False
2016-11-12,76,False
2016-11-13,72,False
2016-11-14,83,False
2016-11-15,82,False
2016-11-16,82,False
2016-11-17,81,False
2016-11-18,79,False
2016-11-19,75,False
2016-11-20,70,False
2016-11-21,79,False
2016-11-22,78,False
2016-11-23,75,False
2016-11-24,62,False
2016-11-25,67,False
2016-11-26,74,False
2016-11-27,70,False
2016-11-28,78,False
2016-11-29,80,False
2016-11-30,78,False
2016-12-01,78,False
2016-12-02,80,False
2016-12-03,76,False
2016-12-04,72,False
2016-12-05,82,False
2016-12-06,79,False
2016-12-07,79,False
2016-12-08,80,False
2016-12-09,76,False
2016-12-10,73,False
2016-12-11,69,False
2016-12-12,78,False
2016-12-13,82,False
2016-12-14,81,False
2016-12-15,83,False
2016-12-16,84,False
2016-12-17,74,False
2016-12-18,68,False
2016-12-19,78,False
2016-12-20,82,False
2016-12-21,83,False
2016-12-22,82,False
2016-12-23,79,False
2016-12-24,76,False
2016-12-25,67,False
2016-12-26,74,False
2016-12-27,81,False
2016-12-28,84,False
2016-12-29,81,False
2016-12-30,84,False
2016-12-31,80,False
2017-01-01,77,False
2017-01-02,76,False
2017-01-03,85,False
2017-01-04,86,False
2017-01-05,86,False
2017-01-06,84,False
2017-01-07,79,False
2017-01-08,75,False
2017-01-09,87,False
2017-01-10,85,False
2017-01-11,86,False
2017-01-12,85,False
2017-01-13,84,False
2017-01-14,76,False
2017-01-15,71,False
2017-01-16,78,False
2017-01-17,99,False
2017-01-18,84,False
2017-01-19,81,False
