date,CA,isPartial
2013-10-11,82,False
2013-10-12,79,False
2013-10-13,71,False
2013-10-14,83,False
2013-10-15,82,False
2013-10-16,81,False
2013-10-17,85,False
2013-10-18,85,False
2013-10-19,78,False
2013-10-20,73,False
2013-10-21,82,False
2013-10-22,81,False
2013-10-23,78,False
2013-10-24,84,False
2013-10-25,83,False
2013-10-26,80,False
2013-10-27,69,False
2013-10-28,78,False
2013-10-29,81,False
2013-10-30,81,False
2013-10-31,80,False
2013-11-01,79,False
2013-11-02,78,False
2013-11-03,69,False
2013-11-04,83,False
2013-11-05,85,False
2013-11-06,81,False
