date,ISRG,isPartial
2014-03-04,15,False
2014-03-05,24,False
2014-03-06,10,False
2014-03-07,25,False
2014-03-08,17,False
2014-03-09,6,False
2014-03-10,15,False
2014-03-11,14,False
2014-03-12,19,False
2014-03-13,10,False
2014-03-14,10,False
2014-03-15,0,False
2014-03-16,11,False
2014-03-17,14,False
2014-03-18,9,False
2014-03-19,28,False
2014-03-20,19,False
2014-03-21,15,False
2014-03-22,17,False
2014-03-23,5,False
2014-03-24,9,False
2014-03-25,9,False
2014-03-26,14,False
2014-03-27,14,False
2014-03-28,20,False
2014-03-29,6,False
2014-03-30,0,False
2014-03-31,9,False
2014-04-01,81,False
2014-04-02,62,False
2014-04-03,48,False
2014-04-04,74,False
2014-04-05,11,False
2014-04-06,22,False
2014-04-07,23,False
2014-04-08,71,False
2014-04-09,77,False
2014-04-10,24,False
2014-04-11,51,False
2014-04-12,17,False
2014-04-13,6,False
2014-04-14,19,False
2014-04-15,48,False
2014-04-16,15,False
2014-04-17,31,False
2014-04-18,33,False
2014-04-19,0,False
2014-04-20,0,False
2014-04-21,21,False
2014-04-22,38,False
2014-04-23,100,False
2014-04-24,39,False
2014-04-25,66,False
2014-04-26,6,False
2014-04-27,11,False
2014-04-28,24,False
2014-04-29,24,False
2014-04-30,34,False
2014-05-01,21,False
2014-05-02,10,False
2014-05-03,0,False
2014-05-04,11,False
2014-05-05,29,False
2014-05-06,33,False
2014-05-07,48,False
2014-05-08,5,False
2014-05-09,10,False
2014-05-10,0,False
2014-05-11,0,False
2014-05-12,19,False
2014-05-13,33,False
2014-05-14,29,False
2014-05-15,19,False
2014-05-16,15,False
2014-05-17,6,False
2014-05-18,0,False
2014-05-19,5,False
2014-05-20,24,False
2014-05-21,0,False
2014-05-22,16,False
2014-05-23,16,False
2014-05-24,0,False
2014-05-25,0,False
2014-05-26,11,False
2014-05-27,5,False
2014-05-28,5,False
2014-05-29,16,False
2014-05-30,11,False
2014-05-31,0,False
2014-06-01,6,False
2014-06-02,10,False
2014-06-03,16,False
2014-06-04,16,False
2014-06-05,38,False
2014-06-06,23,False
2014-06-07,20,False
2014-06-08,7,False
2014-06-09,27,False
2014-06-10,0,False
2014-06-11,21,False
2014-06-12,11,False
2014-06-13,17,False
2014-06-14,0,False
2014-06-15,13,False
2014-06-16,16,False
2014-06-17,21,False
2014-06-18,43,False
2014-06-19,11,False
2014-06-20,17,False
2014-06-21,0,False
2014-06-22,7,False
2014-06-23,11,False
2014-06-24,27,False
2014-06-25,21,False
2014-06-26,11,False
2014-06-27,40,False
2014-06-28,13,False
2014-06-29,0,False
2014-06-30,21,False
2014-07-01,27,False
2014-07-02,11,False
2014-07-03,17,False
2014-07-04,12,False
2014-07-05,7,False
2014-07-06,0,False
2014-07-07,11,False
2014-07-08,5,False
2014-07-09,11,False
2014-07-10,22,False
2014-07-11,45,False
2014-07-12,7,False
2014-07-13,0,False
2014-07-14,11,False
2014-07-15,16,False
2014-07-16,16,False
2014-07-17,11,False
2014-07-18,28,False
2014-07-19,0,False
2014-07-20,20,False
2014-07-21,21,False
2014-07-22,54,False
2014-07-23,100,False
2014-07-24,71,False
