date,ISRG,isPartial
2011-04-08,19,False
2011-04-09,0,False
2011-04-10,0,False
2011-04-11,9,False
2011-04-12,9,False
2011-04-13,27,False
2011-04-14,18,False
2011-04-15,58,False
2011-04-16,0,False
2011-04-17,0,False
2011-04-18,18,False
2011-04-19,64,False
2011-04-20,28,False
2011-04-21,40,False
2011-04-22,22,False
2011-04-23,0,False
2011-04-24,0,False
2011-04-25,40,False
2011-04-26,36,False
2011-04-27,36,False
2011-04-28,27,False
2011-04-29,9,False
2011-04-30,0,False
2011-05-01,11,False
2011-05-02,18,False
2011-05-03,36,False
2011-05-04,9,False
2011-05-05,9,False
2011-05-06,19,False
2011-05-07,0,False
2011-05-08,0,False
2011-05-09,9,False
2011-05-10,18,False
2011-05-11,9,False
