date,ISRG,isPartial
2012-01-05,13,False
2012-01-06,19,False
2012-01-07,26,False
2012-01-08,7,False
2012-01-09,15,False
2012-01-10,18,False
2012-01-11,18,False
2012-01-12,12,False
2012-01-13,32,False
2012-01-14,14,False
2012-01-15,7,False
2012-01-16,18,False
2012-01-17,15,False
2012-01-18,18,False
2012-01-19,75,False
2012-01-20,28,False
2012-01-21,11,False
2012-01-22,14,False
2012-01-23,24,False
2012-01-24,18,False
2012-01-25,18,False
2012-01-26,18,False
2012-01-27,0,False
2012-01-28,11,False
2012-01-29,7,False
2012-01-30,15,False
2012-01-31,15,False
2012-02-01,9,False
2012-02-02,32,False
2012-02-03,21,False
2012-02-04,7,False
2012-02-05,7,False
2012-02-06,6,False
2012-02-07,15,False
2012-02-08,12,False
2012-02-09,12,False
2012-02-10,12,False
2012-02-11,7,False
2012-02-12,7,False
2012-02-13,17,False
2012-02-14,26,False
2012-02-15,27,False
2012-02-16,15,False
2012-02-17,12,False
2012-02-18,14,False
2012-02-19,11,False
2012-02-20,0,False
2012-02-21,36,False
2012-02-22,20,False
2012-02-23,21,False
2012-02-24,12,False
2012-02-25,10,False
2012-02-26,14,False
2012-02-27,20,False
2012-02-28,34,False
2012-02-29,14,False
2012-03-01,24,False
2012-03-02,28,False
2012-03-03,7,False
2012-03-04,0,False
2012-03-05,18,False
2012-03-06,23,False
2012-03-07,17,False
2012-03-08,15,False
2012-03-09,18,False
2012-03-10,7,False
2012-03-11,0,False
2012-03-12,23,False
2012-03-13,12,False
2012-03-14,12,False
2012-03-15,12,False
2012-03-16,9,False
2012-03-17,7,False
2012-03-18,10,False
2012-03-19,9,False
2012-03-20,17,False
2012-03-21,12,False
2012-03-22,21,False
2012-03-23,25,False
2012-03-24,0,False
2012-03-25,7,False
2012-03-26,23,False
2012-03-27,17,False
2012-03-28,17,False
2012-03-29,12,False
2012-03-30,31,False
2012-03-31,7,False
2012-04-01,7,False
2012-04-02,15,False
2012-04-03,29,False
2012-04-04,12,False
2012-04-05,25,False
2012-04-06,7,False
2012-04-07,7,False
2012-04-08,8,False
2012-04-09,10,False
2012-04-10,18,False
2012-04-11,29,False
2012-04-12,12,False
2012-04-13,9,False
2012-04-14,7,False
2012-04-15,10,False
2012-04-16,14,False
2012-04-17,43,False
2012-04-18,100,False
2012-04-19,23,False
2012-04-20,24,False
2012-04-21,7,False
2012-04-22,7,False
2012-04-23,26,False
2012-04-24,23,False
2012-04-25,14,False
2012-04-26,20,False
2012-04-27,9,False
2012-04-28,7,False
2012-04-29,14,False
2012-04-30,27,False
2012-05-01,19,False
2012-05-02,17,False
2012-05-03,15,False
2012-05-04,15,False
2012-05-05,7,False
2012-05-06,7,False
2012-05-07,20,False
2012-05-08,8,False
2012-05-09,20,False
2012-05-10,12,False
2012-05-11,27,False
2012-05-12,11,False
2012-05-13,7,False
2012-05-14,8,False
2012-05-15,37,False
2012-05-16,14,False
2012-05-17,15,False
2012-05-18,15,False
2012-05-19,11,False
2012-05-20,0,False
2012-05-21,11,False
2012-05-22,9,False
2012-05-23,23,False
2012-05-24,17,False
2012-05-25,15,False
2012-05-26,15,False
2012-05-27,7,False
2012-05-28,9,False
2012-05-29,17,False
2012-05-30,9,False
2012-05-31,17,False
2012-06-01,27,False
2012-06-02,0,False
2012-06-03,7,False
2012-06-04,6,False
