date,ISRG,isPartial
2013-03-19,22,False
2013-03-20,28,False
2013-03-21,51,False
2013-03-22,17,False
2013-03-23,7,False
2013-03-24,7,False
2013-03-25,22,False
2013-03-26,34,False
2013-03-27,12,False
2013-03-28,47,False
2013-03-29,13,False
2013-03-30,14,False
2013-03-31,0,False
2013-04-01,29,False
2013-04-02,33,False
2013-04-03,56,False
2013-04-04,17,False
2013-04-05,12,False
2013-04-06,13,False
2013-04-07,7,False
2013-04-08,33,False
2013-04-09,16,False
2013-04-10,22,False
2013-04-11,45,False
2013-04-12,18,False
2013-04-13,20,False
2013-04-14,0,False
2013-04-15,34,False
2013-04-16,11,False
2013-04-17,22,False
2013-04-18,73,False
2013-04-19,100,False
2013-04-20,13,False
2013-04-21,27,False
2013-04-22,22,False
2013-04-23,22,False
2013-04-24,17,False
2013-04-25,23,False
2013-04-26,18,False
2013-04-27,7,False
2013-04-28,7,False
2013-04-29,11,False
2013-04-30,39,False
2013-05-01,43,False
2013-05-02,28,False
2013-05-03,30,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,34,False
2013-05-07,11,False
2013-05-08,17,False
2013-05-09,46,False
2013-05-10,24,False
2013-05-11,20,False
2013-05-12,0,False
2013-05-13,27,False
2013-05-14,16,False
2013-05-15,22,False
2013-05-16,22,False
2013-05-17,35,False
2013-05-18,7,False
2013-05-19,0,False
2013-05-20,22,False
2013-05-21,22,False
2013-05-22,27,False
2013-05-23,17,False
2013-05-24,17,False
2013-05-25,7,False
2013-05-26,7,False
2013-05-27,11,False
2013-05-28,22,False
2013-05-29,27,False
2013-05-30,34,False
2013-05-31,23,False
2013-06-01,0,False
2013-06-02,7,False
2013-06-03,27,False
2013-06-04,0,False
2013-06-05,17,False
2013-06-06,22,False
2013-06-07,34,False
2013-06-08,14,False
2013-06-09,0,False
2013-06-10,11,False
2013-06-11,16,False
2013-06-12,33,False
2013-06-13,22,False
2013-06-14,12,False
2013-06-15,0,False
2013-06-16,7,False
2013-06-17,33,False
2013-06-18,17,False
2013-06-19,28,False
2013-06-20,11,False
2013-06-21,23,False
2013-06-22,0,False
2013-06-23,7,False
2013-06-24,11,False
2013-06-25,17,False
2013-06-26,33,False
2013-06-27,33,False
2013-06-28,12,False
2013-06-29,7,False
