date,ISRG,isPartial
2014-11-13,0,False
2014-11-14,9,False
2014-11-15,0,False
2014-11-16,0,False
2014-11-17,9,False
2014-11-18,19,False
2014-11-19,28,False
2014-11-20,18,False
2014-11-21,28,False
2014-11-22,0,False
2014-11-23,10,False
2014-11-24,9,False
2014-11-25,26,False
2014-11-26,36,False
2014-11-27,9,False
2014-11-28,0,False
2014-11-29,10,False
2014-11-30,0,False
2014-12-01,17,False
2014-12-02,0,False
2014-12-03,44,False
2014-12-04,9,False
2014-12-05,28,False
2014-12-06,0,False
2014-12-07,10,False
2014-12-08,27,False
2014-12-09,18,False
2014-12-10,45,False
2014-12-11,9,False
2014-12-12,28,False
2014-12-13,0,False
2014-12-14,0,False
2014-12-15,18,False
2014-12-16,0,False
2014-12-17,9,False
2014-12-18,47,False
2014-12-19,19,False
2014-12-20,0,False
2014-12-21,11,False
2014-12-22,29,False
2014-12-23,59,False
2014-12-24,0,False
2014-12-25,0,False
2014-12-26,0,False
2014-12-27,0,False
2014-12-28,0,False
2014-12-29,0,False
2014-12-30,29,False
2014-12-31,33,False
2015-01-01,0,False
2015-01-02,29,False
2015-01-03,11,False
2015-01-04,20,False
2015-01-05,27,False
2015-01-06,0,False
2015-01-07,18,False
2015-01-08,43,False
2015-01-09,36,False
2015-01-10,20,False
2015-01-11,10,False
2015-01-12,0,False
2015-01-13,8,False
2015-01-14,60,False
2015-01-15,26,False
2015-01-16,18,False
2015-01-17,20,False
2015-01-18,10,False
2015-01-19,26,False
2015-01-20,0,False
2015-01-21,34,False
2015-01-22,78,False
2015-01-23,36,False
2015-01-24,10,False
2015-01-25,10,False
2015-01-26,17,False
2015-01-27,42,False
2015-01-28,25,False
2015-01-29,26,False
2015-01-30,53,False
2015-01-31,10,False
2015-02-01,19,False
2015-02-02,17,False
2015-02-03,34,False
2015-02-04,0,False
2015-02-05,9,False
2015-02-06,26,False
2015-02-07,0,False
2015-02-08,0,False
2015-02-09,17,False
2015-02-10,25,False
2015-02-11,42,False
2015-02-12,52,False
2015-02-13,18,False
2015-02-14,0,False
2015-02-15,0,False
2015-02-16,0,False
2015-02-17,35,False
2015-02-18,17,False
2015-02-19,9,False
2015-02-20,27,False
2015-02-21,0,False
2015-02-22,10,False
2015-02-23,33,False
2015-02-24,42,False
2015-02-25,25,False
2015-02-26,9,False
2015-02-27,35,False
2015-02-28,10,False
2015-03-01,0,False
2015-03-02,0,False
2015-03-03,0,False
2015-03-04,33,False
2015-03-05,0,False
2015-03-06,35,False
2015-03-07,10,False
2015-03-08,0,False
2015-03-09,33,False
2015-03-10,25,False
2015-03-11,17,False
2015-03-12,17,False
2015-03-13,0,False
2015-03-14,0,False
2015-03-15,0,False
2015-03-16,17,False
2015-03-17,17,False
2015-03-18,17,False
2015-03-19,8,False
2015-03-20,26,False
2015-03-21,20,False
2015-03-22,0,False
2015-03-23,50,False
2015-03-24,17,False
2015-03-25,12,False
2015-03-26,20,False
2015-03-27,26,False
2015-03-28,32,False
2015-03-29,21,False
2015-03-30,34,False
2015-03-31,8,False
2015-04-01,0,False
2015-04-02,18,False
2015-04-03,10,False
2015-04-04,0,False
2015-04-05,0,False
2015-04-06,18,False
2015-04-07,17,False
2015-04-08,25,False
2015-04-09,9,False
2015-04-10,62,False
