date,AVGO,isPartial
2013-08-03,44,False
2013-08-04,0,False
2013-08-05,18,False
2013-08-06,0,False
2013-08-07,54,False
2013-08-08,55,False
2013-08-09,57,False
2013-08-10,22,False
2013-08-11,0,False
2013-08-12,18,False
2013-08-13,18,False
2013-08-14,18,False
2013-08-15,37,False
2013-08-16,57,False
2013-08-17,0,False
2013-08-18,42,False
2013-08-19,35,False
2013-08-20,35,False
2013-08-21,0,False
2013-08-22,53,False
2013-08-23,55,False
2013-08-24,21,False
2013-08-25,0,False
2013-08-26,17,False
2013-08-27,34,False
2013-08-28,84,False
2013-08-29,68,False
2013-08-30,36,False
2013-08-31,83,False
2013-09-01,0,False
2013-09-02,52,False
2013-09-03,17,False
2013-09-04,34,False
2013-09-05,52,False
2013-09-06,18,False
2013-09-07,0,False
2013-09-08,20,False
2013-09-09,33,False
2013-09-10,16,False
2013-09-11,33,False
2013-09-12,0,False
2013-09-13,17,False
2013-09-14,40,False
2013-09-15,39,False
2013-09-16,16,False
2013-09-17,49,False
2013-09-18,33,False
2013-09-19,34,False
2013-09-20,18,False
2013-09-21,40,False
2013-09-22,39,False
2013-09-23,84,False
2013-09-24,17,False
2013-09-25,100,False
2013-09-26,68,False
2013-09-27,0,False
2013-09-28,0,False
2013-09-29,78,False
2013-09-30,16,False
2013-10-01,33,False
2013-10-02,33,False
2013-10-03,17,False
2013-10-04,0,False
2013-10-05,0,False
2013-10-06,39,False
2013-10-07,0,False
2013-10-08,16,False
2013-10-09,33,False
2013-10-10,17,False
2013-10-11,0,False
2013-10-12,82,False
2013-10-13,20,False
2013-10-14,51,False
2013-10-15,33,False
2013-10-16,33,False
2013-10-17,84,False
2013-10-18,70,False
2013-10-19,0,False
2013-10-20,19,False
2013-10-21,16,False
2013-10-22,64,False
2013-10-23,33,False
2013-10-24,83,False
2013-10-25,35,False
2013-10-26,59,False
2013-10-27,38,False
2013-10-28,16,False
2013-10-29,32,False
2013-10-30,82,False
2013-10-31,17,False
2013-11-01,90,False
2013-11-02,20,False
2013-11-03,38,False
2013-11-04,16,False
2013-11-05,0,False
2013-11-06,32,False
