date,AVGO,isPartial
2014-05-02,0,False
2014-05-03,41,False
2014-05-04,20,False
2014-05-05,17,False
2014-05-06,43,False
2014-05-07,43,False
2014-05-08,43,False
2014-05-09,35,False
2014-05-10,20,False
2014-05-11,40,False
2014-05-12,42,False
2014-05-13,25,False
2014-05-14,26,False
2014-05-15,17,False
2014-05-16,27,False
2014-05-17,10,False
2014-05-18,51,False
2014-05-19,26,False
2014-05-20,35,False
2014-05-21,47,False
2014-05-22,28,False
2014-05-23,20,False
2014-05-24,45,False
2014-05-25,46,False
2014-05-26,38,False
2014-05-27,9,False
2014-05-28,28,False
2014-05-29,78,False
2014-05-30,80,False
2014-05-31,23,False
2014-06-01,57,False
2014-06-02,47,False
2014-06-03,28,False
2014-06-04,37,False
2014-06-05,38,False
2014-06-06,40,False
2014-06-07,0,False
2014-06-08,36,False
2014-06-09,19,False
2014-06-10,29,False
2014-06-11,29,False
2014-06-12,10,False
2014-06-13,0,False
2014-06-14,0,False
2014-06-15,23,False
2014-06-16,28,False
2014-06-17,19,False
2014-06-18,77,False
2014-06-19,29,False
2014-06-20,10,False
2014-06-21,23,False
2014-06-22,12,False
2014-06-23,28,False
2014-06-24,57,False
2014-06-25,48,False
2014-06-26,58,False
2014-06-27,0,False
2014-06-28,36,False
2014-06-29,0,False
2014-06-30,0,False
2014-07-01,0,False
2014-07-02,19,False
2014-07-03,60,False
2014-07-04,21,False
2014-07-05,0,False
2014-07-06,35,False
2014-07-07,0,False
2014-07-08,9,False
2014-07-09,58,False
2014-07-10,29,False
2014-07-11,40,False
2014-07-12,12,False
2014-07-13,23,False
2014-07-14,38,False
2014-07-15,9,False
2014-07-16,49,False
2014-07-17,29,False
2014-07-18,51,False
2014-07-19,0,False
2014-07-20,35,False
2014-07-21,19,False
2014-07-22,19,False
2014-07-23,30,False
2014-07-24,19,False
