date,CERN,isPartial
2014-09-07,34,False
2014-09-08,48,False
2014-09-09,49,False
2014-09-10,36,False
2014-09-11,40,False
2014-09-12,42,False
2014-09-13,31,False
2014-09-14,31,False
2014-09-15,41,False
2014-09-16,46,False
2014-09-17,43,False
2014-09-18,35,False
2014-09-19,35,False
2014-09-20,28,False
2014-09-21,38,False
2014-09-22,46,False
2014-09-23,41,False
2014-09-24,51,False
2014-09-25,50,False
2014-09-26,52,False
2014-09-27,36,False
2014-09-28,39,False
2014-09-29,62,False
2014-09-30,51,False
2014-10-01,44,False
2014-10-02,51,False
2014-10-03,42,False
2014-10-04,30,False
2014-10-05,32,False
2014-10-06,43,False
2014-10-07,45,False
2014-10-08,39,False
2014-10-09,38,False
2014-10-10,47,False
2014-10-11,29,False
2014-10-12,36,False
2014-10-13,46,False
2014-10-14,41,False
2014-10-15,53,False
2014-10-16,49,False
2014-10-17,46,False
2014-10-18,35,False
2014-10-19,26,False
2014-10-20,46,False
2014-10-21,47,False
2014-10-22,47,False
2014-10-23,42,False
2014-10-24,43,False
2014-10-25,27,False
2014-10-26,32,False
2014-10-27,45,False
2014-10-28,47,False
2014-10-29,47,False
2014-10-30,39,False
2014-10-31,36,False
2014-11-01,32,False
2014-11-02,28,False
2014-11-03,45,False
2014-11-04,68,False
2014-11-05,66,False
2014-11-06,55,False
2014-11-07,52,False
2014-11-08,31,False
2014-11-09,33,False
2014-11-10,42,False
2014-11-11,57,False
2014-11-12,43,False
2014-11-13,48,False
2014-11-14,41,False
2014-11-15,35,False
2014-11-16,36,False
2014-11-17,42,False
2014-11-18,45,False
2014-11-19,45,False
2014-11-20,56,False
2014-11-21,52,False
2014-11-22,36,False
2014-11-23,32,False
2014-11-24,43,False
2014-11-25,39,False
2014-11-26,43,False
2014-11-27,53,False
2014-11-28,38,False
2014-11-29,29,False
2014-11-30,24,False
2014-12-01,47,False
