date,CERN,isPartial
2011-02-06,16,False
2011-02-07,23,False
2011-02-08,26,False
2011-02-09,21,False
2011-02-10,20,False
2011-02-11,19,False
2011-02-12,15,False
2011-02-13,16,False
2011-02-14,15,False
2011-02-15,19,False
2011-02-16,22,False
2011-02-17,21,False
2011-02-18,20,False
2011-02-19,11,False
2011-02-20,17,False
2011-02-21,19,False
2011-02-22,19,False
2011-02-23,19,False
2011-02-24,25,False
2011-02-25,21,False
2011-02-26,18,False
2011-02-27,20,False
2011-02-28,24,False
2011-03-01,20,False
2011-03-02,23,False
2011-03-03,17,False
2011-03-04,24,False
2011-03-05,17,False
2011-03-06,19,False
2011-03-07,20,False
2011-03-08,22,False
2011-03-09,17,False
2011-03-10,20,False
2011-03-11,18,False
2011-03-12,18,False
2011-03-13,18,False
2011-03-14,24,False
2011-03-15,31,False
2011-03-16,30,False
2011-03-17,21,False
2011-03-18,18,False
2011-03-19,15,False
2011-03-20,20,False
2011-03-21,22,False
2011-03-22,23,False
2011-03-23,29,False
2011-03-24,21,False
2011-03-25,19,False
2011-03-26,19,False
2011-03-27,19,False
2011-03-28,20,False
2011-03-29,14,False
2011-03-30,19,False
2011-03-31,23,False
2011-04-01,20,False
2011-04-02,18,False
2011-04-03,13,False
2011-04-04,23,False
2011-04-05,23,False
2011-04-06,23,False
2011-04-07,24,False
2011-04-08,23,False
2011-04-09,16,False
2011-04-10,14,False
2011-04-11,26,False
2011-04-12,22,False
2011-04-13,24,False
2011-04-14,19,False
2011-04-15,22,False
2011-04-16,12,False
2011-04-17,18,False
2011-04-18,20,False
2011-04-19,19,False
2011-04-20,20,False
2011-04-21,18,False
2011-04-22,21,False
2011-04-23,16,False
2011-04-24,20,False
2011-04-25,24,False
2011-04-26,30,False
2011-04-27,30,False
2011-04-28,27,False
2011-04-29,25,False
2011-04-30,16,False
2011-05-01,16,False
2011-05-02,19,False
2011-05-03,22,False
2011-05-04,23,False
2011-05-05,22,False
2011-05-06,18,False
2011-05-07,20,False
2011-05-08,19,False
2011-05-09,22,False
2011-05-10,22,False
2011-05-11,21,False
