date,CERN,isPartial
2015-05-27,41,False
2015-05-28,39,False
2015-05-29,44,False
2015-05-30,36,False
2015-05-31,34,False
2015-06-01,41,False
2015-06-02,38,False
2015-06-03,68,False
2015-06-04,57,False
2015-06-05,44,False
2015-06-06,30,False
2015-06-07,36,False
2015-06-08,50,False
2015-06-09,52,False
2015-06-10,37,False
2015-06-11,36,False
2015-06-12,31,False
2015-06-13,28,False
2015-06-14,34,False
2015-06-15,35,False
2015-06-16,40,False
2015-06-17,35,False
2015-06-18,40,False
2015-06-19,37,False
2015-06-20,27,False
2015-06-21,34,False
2015-06-22,43,False
2015-06-23,39,False
2015-06-24,45,False
2015-06-25,41,False
2015-06-26,31,False
2015-06-27,28,False
2015-06-28,26,False
2015-06-29,32,False
2015-06-30,37,False
2015-07-01,37,False
2015-07-02,32,False
2015-07-03,31,False
2015-07-04,25,False
2015-07-05,24,False
2015-07-06,38,False
2015-07-07,49,False
2015-07-08,40,False
2015-07-09,35,False
2015-07-10,35,False
2015-07-11,26,False
2015-07-12,29,False
2015-07-13,29,False
2015-07-14,40,False
2015-07-15,49,False
2015-07-16,36,False
2015-07-17,36,False
2015-07-18,26,False
2015-07-19,37,False
2015-07-20,35,False
2015-07-21,35,False
2015-07-22,36,False
2015-07-23,30,False
2015-07-24,39,False
2015-07-25,25,False
2015-07-26,35,False
2015-07-27,34,False
2015-07-28,38,False
2015-07-29,38,False
2015-07-30,36,False
2015-07-31,38,False
2015-08-01,38,False
2015-08-02,36,False
2015-08-03,35,False
2015-08-04,40,False
2015-08-05,32,False
2015-08-06,41,False
2015-08-07,35,False
2015-08-08,34,False
2015-08-09,30,False
2015-08-10,42,False
2015-08-11,39,False
2015-08-12,45,False
2015-08-13,55,False
2015-08-14,51,False
2015-08-15,55,False
2015-08-16,53,False
2015-08-17,51,False
2015-08-18,55,False
