date,CERN,isPartial
2018-01-05,46,False
2018-01-06,37,False
2018-01-07,40,False
2018-01-08,49,False
2018-01-09,65,False
2018-01-10,58,False
2018-01-11,64,False
2018-01-12,60,False
2018-01-13,44,False
2018-01-14,42,False
2018-01-15,56,False
2018-01-16,54,False
2018-01-17,68,False
2018-01-18,65,False
2018-01-19,45,False
2018-01-20,47,False
2018-01-21,49,False
2018-01-22,64,False
2018-01-23,61,False
2018-01-24,54,False
2018-01-25,57,False
2018-01-26,56,False
2018-01-27,45,False
2018-01-28,52,False
2018-01-29,70,False
2018-01-30,68,False
2018-01-31,55,False
2018-02-01,55,False
2018-02-02,69,False
2018-02-03,44,False
2018-02-04,47,False
2018-02-05,63,False
2018-02-06,73,False
2018-02-07,63,False
2018-02-08,60,False
2018-02-09,56,False
2018-02-10,45,False
2018-02-11,48,False
2018-02-12,74,False
2018-02-13,63,False
