date,GOOG,isPartial
2012-09-10,78,False
2012-09-11,85,False
2012-09-12,75,False
2012-09-13,87,False
2012-09-14,87,False
2012-09-15,81,False
2012-09-16,77,False
2012-09-17,88,False
2012-09-18,87,False
2012-09-19,86,False
2012-09-20,85,False
2012-09-21,85,False
2012-09-22,78,False
2012-09-23,81,False
2012-09-24,87,False
2012-09-25,91,False
2012-09-26,87,False
2012-09-27,94,False
2012-09-28,83,False
2012-09-29,77,False
2012-09-30,84,False
2012-10-01,87,False
2012-10-02,86,False
2012-10-03,86,False
2012-10-04,84,False
2012-10-05,88,False
2012-10-06,88,False
2012-10-07,86,False
2012-10-08,92,False
2012-10-09,85,False
2012-10-10,80,False
2012-10-11,86,False
2012-10-12,84,False
