date,GOOG,isPartial
2016-12-26,53,False
2016-12-27,57,False
2016-12-28,56,False
2016-12-29,65,False
2016-12-30,59,False
2016-12-31,52,False
2017-01-01,53,False
2017-01-02,58,False
2017-01-03,70,False
2017-01-04,66,False
2017-01-05,68,False
2017-01-06,68,False
2017-01-07,53,False
2017-01-08,57,False
2017-01-09,74,False
2017-01-10,71,False
2017-01-11,71,False
2017-01-12,72,False
2017-01-13,69,False
2017-01-14,55,False
2017-01-15,53,False
2017-01-16,69,False
2017-01-17,69,False
2017-01-18,70,False
2017-01-19,67,False
