date,GOOG,isPartial
2016-04-16,58,False
2016-04-17,61,False
2016-04-18,71,False
2016-04-19,73,False
2016-04-20,69,False
2016-04-21,84,False
2016-04-22,88,False
2016-04-23,62,False
2016-04-24,59,False
2016-04-25,71,False
2016-04-26,72,False
2016-04-27,75,False
2016-04-28,73,False
2016-04-29,72,False
2016-04-30,62,False
2016-05-01,58,False
2016-05-02,72,False
2016-05-03,74,False
2016-05-04,73,False
2016-05-05,71,False
2016-05-06,68,False
2016-05-07,58,False
2016-05-08,57,False
2016-05-09,73,False
2016-05-10,74,False
2016-05-11,69,False
2016-05-12,72,False
2016-05-13,68,False
2016-05-14,60,False
2016-05-15,56,False
2016-05-16,67,False
2016-05-17,74,False
2016-05-18,70,False
2016-05-19,72,False
2016-05-20,64,False
2016-05-21,55,False
2016-05-22,58,False
2016-05-23,68,False
2016-05-24,71,False
2016-05-25,69,False
2016-05-26,72,False
2016-05-27,63,False
2016-05-28,54,False
2016-05-29,55,False
2016-05-30,65,False
2016-05-31,67,False
2016-06-01,67,False
2016-06-02,69,False
2016-06-03,66,False
2016-06-04,56,False
2016-06-05,54,False
2016-06-06,63,False
2016-06-07,66,False
2016-06-08,68,False
2016-06-09,68,False
2016-06-10,62,False
2016-06-11,56,False
2016-06-12,50,False
2016-06-13,68,False
2016-06-14,68,False
2016-06-15,65,False
2016-06-16,66,False
2016-06-17,67,False
2016-06-18,55,False
2016-06-19,55,False
2016-06-20,68,False
2016-06-21,65,False
2016-06-22,64,False
2016-06-23,65,False
2016-06-24,73,False
2016-06-25,55,False
2016-06-26,54,False
2016-06-27,67,False
2016-06-28,68,False
2016-06-29,66,False
2016-06-30,65,False
2016-07-01,61,False
2016-07-02,54,False
2016-07-03,52,False
2016-07-04,60,False
2016-07-05,66,False
2016-07-06,60,False
2016-07-07,62,False
2016-07-08,58,False
2016-07-09,53,False
2016-07-10,55,False
2016-07-11,62,False
2016-07-12,67,False
2016-07-13,63,False
2016-07-14,64,False
2016-07-15,67,False
2016-07-16,56,False
2016-07-17,52,False
2016-07-18,69,False
2016-07-19,67,False
2016-07-20,67,False
2016-07-21,65,False
2016-07-22,62,False
2016-07-23,54,False
2016-07-24,53,False
2016-07-25,64,False
2016-07-26,62,False
2016-07-27,71,False
2016-07-28,81,False
2016-07-29,81,False
2016-07-30,58,False
2016-07-31,52,False
2016-08-01,73,False
2016-08-02,69,False
2016-08-03,63,False
2016-08-04,63,False
2016-08-05,66,False
2016-08-06,54,False
2016-08-07,53,False
2016-08-08,66,False
2016-08-09,64,False
2016-08-10,63,False
2016-08-11,64,False
2016-08-12,64,False
2016-08-13,55,False
2016-08-14,53,False
2016-08-15,63,False
2016-08-16,63,False
2016-08-17,63,False
2016-08-18,62,False
2016-08-19,61,False
2016-08-20,56,False
2016-08-21,51,False
2016-08-22,63,False
2016-08-23,64,False
2016-08-24,64,False
2016-08-25,64,False
2016-08-26,62,False
2016-08-27,50,False
2016-08-28,51,False
2016-08-29,63,False
2016-08-30,63,False
2016-08-31,61,False
2016-09-01,65,False
2016-09-02,59,False
2016-09-03,52,False
2016-09-04,51,False
2016-09-05,59,False
2016-09-06,64,False
2016-09-07,66,False
2016-09-08,65,False
2016-09-09,60,False
2016-09-10,53,False
2016-09-11,50,False
