date,AMGN,isPartial
2014-02-09,11,False
2014-02-10,14,False
2014-02-11,29,False
2014-02-12,19,False
2014-02-13,20,False
2014-02-14,38,False
2014-02-15,15,False
2014-02-16,11,False
2014-02-17,5,False
2014-02-18,14,False
2014-02-19,17,False
2014-02-20,30,False
2014-02-21,20,False
2014-02-22,9,False
2014-02-23,11,False
2014-02-24,19,False
2014-02-25,31,False
2014-02-26,22,False
2014-02-27,7,False
2014-02-28,33,False
2014-03-01,14,False
2014-03-02,8,False
2014-03-03,17,False
2014-03-04,12,False
2014-03-05,17,False
2014-03-06,37,False
2014-03-07,33,False
2014-03-08,12,False
2014-03-09,6,False
2014-03-10,15,False
2014-03-11,17,False
2014-03-12,10,False
2014-03-13,12,False
2014-03-14,38,False
2014-03-15,11,False
2014-03-16,6,False
