date,AMGN,isPartial
2013-06-07,30,False
2013-06-08,0,False
2013-06-09,5,False
2013-06-10,20,False
2013-06-11,40,False
2013-06-12,21,False
2013-06-13,33,False
2013-06-14,22,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,12,False
2013-06-18,16,False
2013-06-19,25,False
2013-06-20,25,False
2013-06-21,35,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,12,False
2013-06-25,4,False
2013-06-26,37,False
2013-06-27,0,False
2013-06-28,26,False
2013-06-29,15,False
2013-06-30,0,False
2013-07-01,8,False
2013-07-02,12,False
2013-07-03,21,False
2013-07-04,18,False
2013-07-05,9,False
2013-07-06,5,False
2013-07-07,5,False
2013-07-08,12,False
2013-07-09,12,False
2013-07-10,30,False
2013-07-11,34,False
2013-07-12,22,False
2013-07-13,21,False
2013-07-14,5,False
2013-07-15,13,False
2013-07-16,13,False
2013-07-17,21,False
2013-07-18,22,False
2013-07-19,22,False
2013-07-20,0,False
2013-07-21,10,False
2013-07-22,12,False
2013-07-23,25,False
2013-07-24,26,False
2013-07-25,17,False
2013-07-26,18,False
2013-07-27,5,False
2013-07-28,0,False
2013-07-29,8,False
2013-07-30,25,False
2013-07-31,29,False
2013-08-01,17,False
2013-08-02,13,False
2013-08-03,5,False
2013-08-04,10,False
2013-08-05,25,False
2013-08-06,21,False
2013-08-07,55,False
2013-08-08,47,False
2013-08-09,9,False
2013-08-10,5,False
2013-08-11,5,False
2013-08-12,13,False
2013-08-13,16,False
2013-08-14,21,False
2013-08-15,18,False
2013-08-16,18,False
2013-08-17,10,False
2013-08-18,5,False
2013-08-19,8,False
2013-08-20,21,False
2013-08-21,8,False
2013-08-22,30,False
2013-08-23,13,False
2013-08-24,0,False
2013-08-25,5,False
2013-08-26,100,False
2013-08-27,36,False
2013-08-28,12,False
2013-08-29,16,False
2013-08-30,13,False
2013-08-31,0,False
2013-09-01,5,False
2013-09-02,4,False
2013-09-03,28,False
2013-09-04,24,False
2013-09-05,28,False
2013-09-06,29,False
2013-09-07,5,False
2013-09-08,9,False
2013-09-09,16,False
2013-09-10,16,False
2013-09-11,24,False
2013-09-12,20,False
2013-09-13,12,False
2013-09-14,5,False
2013-09-15,5,False
2013-09-16,27,False
2013-09-17,19,False
2013-09-18,16,False
2013-09-19,8,False
2013-09-20,8,False
2013-09-21,0,False
2013-09-22,9,False
2013-09-23,20,False
2013-09-24,31,False
2013-09-25,12,False
2013-09-26,12,False
2013-09-27,13,False
2013-09-28,24,False
2013-09-29,9,False
2013-09-30,23,False
2013-10-01,31,False
2013-10-02,20,False
2013-10-03,16,False
2013-10-04,4,False
2013-10-05,0,False
2013-10-06,14,False
2013-10-07,16,False
2013-10-08,19,False
2013-10-09,12,False
2013-10-10,20,False
2013-10-11,12,False
2013-10-12,5,False
2013-10-13,0,False
2013-10-14,16,False
2013-10-15,8,False
2013-10-16,12,False
2013-10-17,12,False
2013-10-18,29,False
2013-10-19,9,False
2013-10-20,9,False
2013-10-21,19,False
2013-10-22,35,False
2013-10-23,15,False
2013-10-24,20,False
2013-10-25,29,False
2013-10-26,5,False
2013-10-27,9,False
2013-10-28,23,False
2013-10-29,23,False
2013-10-30,12,False
2013-10-31,24,False
2013-11-01,8,False
2013-11-02,0,False
2013-11-03,5,False
2013-11-04,8,False
2013-11-05,11,False
2013-11-06,15,False
