date,AMGN,isPartial
2015-07-21,29,False
2015-07-22,25,False
2015-07-23,33,False
2015-07-24,26,False
2015-07-25,5,False
2015-07-26,5,False
2015-07-27,28,False
2015-07-28,62,False
2015-07-29,54,False
2015-07-30,100,False
2015-07-31,61,False
2015-08-01,25,False
2015-08-02,5,False
2015-08-03,38,False
2015-08-04,29,False
2015-08-05,4,False
2015-08-06,21,False
2015-08-07,17,False
2015-08-08,10,False
2015-08-09,15,False
2015-08-10,25,False
2015-08-11,37,False
2015-08-12,29,False
2015-08-13,34,False
2015-08-14,26,False
2015-08-15,15,False
2015-08-16,5,False
2015-08-17,20,False
2015-08-18,21,False
