date,AMGN,isPartial
2011-06-06,23,False
2011-06-07,0,False
2011-06-08,47,False
2011-06-09,12,False
2011-06-10,0,False
2011-06-11,0,False
2011-06-12,30,False
2011-06-13,12,False
2011-06-14,23,False
2011-06-15,23,False
2011-06-16,47,False
2011-06-17,12,False
2011-06-18,0,False
2011-06-19,15,False
2011-06-20,23,False
2011-06-21,0,False
2011-06-22,23,False
2011-06-23,12,False
2011-06-24,0,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,12,False
2011-06-28,0,False
2011-06-29,35,False
2011-06-30,36,False
2011-07-01,0,False
2011-07-02,15,False
2011-07-03,15,False
2011-07-04,12,False
2011-07-05,0,False
2011-07-06,24,False
2011-07-07,12,False
2011-07-08,25,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,47,False
2011-07-12,23,False
2011-07-13,12,False
2011-07-14,24,False
2011-07-15,25,False
2011-07-16,15,False
2011-07-17,0,False
2011-07-18,24,False
2011-07-19,35,False
2011-07-20,24,False
2011-07-21,24,False
2011-07-22,25,False
2011-07-23,0,False
2011-07-24,0,False
2011-07-25,46,False
2011-07-26,12,False
2011-07-27,24,False
2011-07-28,24,False
2011-07-29,38,False
2011-07-30,15,False
2011-07-31,0,False
2011-08-01,35,False
2011-08-02,36,False
2011-08-03,24,False
2011-08-04,12,False
2011-08-05,0,False
2011-08-06,15,False
2011-08-07,0,False
2011-08-08,23,False
2011-08-09,34,False
2011-08-10,0,False
2011-08-11,0,False
2011-08-12,12,False
2011-08-13,30,False
2011-08-14,15,False
2011-08-15,37,False
2011-08-16,23,False
2011-08-17,23,False
2011-08-18,12,False
2011-08-19,24,False
2011-08-20,14,False
2011-08-21,43,False
2011-08-22,23,False
2011-08-23,0,False
2011-08-24,11,False
2011-08-25,11,False
2011-08-26,35,False
2011-08-27,14,False
2011-08-28,0,False
2011-08-29,22,False
2011-08-30,11,False
2011-08-31,23,False
2011-09-01,11,False
2011-09-02,12,False
2011-09-03,14,False
2011-09-04,14,False
2011-09-05,11,False
2011-09-06,11,False
2011-09-07,0,False
2011-09-08,22,False
2011-09-09,0,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,21,False
2011-09-13,0,False
2011-09-14,32,False
2011-09-15,0,False
2011-09-16,46,False
2011-09-17,0,False
2011-09-18,13,False
