date,AMGN,isPartial
2015-01-28,42,False
2015-01-29,38,False
2015-01-30,29,False
2015-01-31,17,False
2015-02-01,5,False
2015-02-02,14,False
2015-02-03,28,False
2015-02-04,28,False
2015-02-05,19,False
2015-02-06,15,False
2015-02-07,11,False
2015-02-08,5,False
2015-02-09,0,False
2015-02-10,14,False
2015-02-11,19,False
2015-02-12,10,False
2015-02-13,5,False
2015-02-14,11,False
2015-02-15,0,False
2015-02-16,5,False
2015-02-17,19,False
2015-02-18,14,False
2015-02-19,29,False
2015-02-20,10,False
2015-02-21,16,False
2015-02-22,5,False
2015-02-23,9,False
2015-02-24,23,False
2015-02-25,9,False
2015-02-26,14,False
2015-02-27,19,False
2015-02-28,0,False
2015-03-01,5,False
2015-03-02,60,False
2015-03-03,23,False
2015-03-04,32,False
2015-03-05,24,False
2015-03-06,20,False
2015-03-07,0,False
2015-03-08,17,False
2015-03-09,23,False
2015-03-10,32,False
2015-03-11,23,False
2015-03-12,5,False
2015-03-13,19,False
2015-03-14,5,False
2015-03-15,0,False
2015-03-16,51,False
2015-03-17,28,False
2015-03-18,19,False
2015-03-19,5,False
2015-03-20,29,False
2015-03-21,0,False
2015-03-22,5,False
2015-03-23,18,False
2015-03-24,42,False
2015-03-25,7,False
2015-03-26,22,False
2015-03-27,34,False
2015-03-28,0,False
2015-03-29,6,False
2015-03-30,19,False
2015-03-31,23,False
2015-04-01,38,False
2015-04-02,35,False
2015-04-03,27,False
2015-04-04,11,False
2015-04-05,6,False
2015-04-06,40,False
2015-04-07,23,False
2015-04-08,33,False
2015-04-09,9,False
2015-04-10,10,False
