date,AMGN,isPartial
2015-12-16,38,False
2015-12-17,29,False
2015-12-18,33,False
2015-12-19,11,False
2015-12-20,6,False
2015-12-21,34,False
2015-12-22,20,False
2015-12-23,36,False
2015-12-24,17,False
2015-12-25,9,False
2015-12-26,14,False
