date,AMGN,isPartial
2017-06-17,8,False
2017-06-18,0,False
2017-06-19,24,False
2017-06-20,43,False
2017-06-21,50,False
2017-06-22,41,False
2017-06-23,35,False
2017-06-24,8,False
2017-06-25,4,False
2017-06-26,21,False
2017-06-27,18,False
2017-06-28,14,False
2017-06-29,36,False
2017-06-30,26,False
2017-07-01,12,False
2017-07-02,8,False
2017-07-03,21,False
2017-07-04,33,False
2017-07-05,33,False
2017-07-06,36,False
2017-07-07,48,False
2017-07-08,17,False
2017-07-09,17,False
2017-07-10,25,False
2017-07-11,21,False
2017-07-12,14,False
2017-07-13,14,False
2017-07-14,4,False
2017-07-15,0,False
2017-07-16,8,False
2017-07-17,29,False
2017-07-18,18,False
2017-07-19,17,False
2017-07-20,35,False
2017-07-21,26,False
2017-07-22,4,False
2017-07-23,0,False
2017-07-24,24,False
2017-07-25,63,False
2017-07-26,63,False
2017-07-27,39,False
2017-07-28,29,False
2017-07-29,8,False
2017-07-30,8,False
2017-07-31,21,False
2017-08-01,13,False
2017-08-02,13,False
2017-08-03,41,False
2017-08-04,14,False
2017-08-05,8,False
2017-08-06,8,False
2017-08-07,24,False
2017-08-08,10,False
2017-08-09,17,False
2017-08-10,56,False
2017-08-11,25,False
2017-08-12,4,False
2017-08-13,0,False
2017-08-14,0,False
2017-08-15,11,False
2017-08-16,24,False
2017-08-17,28,False
2017-08-18,14,False
2017-08-19,4,False
2017-08-20,0,False
2017-08-21,7,False
2017-08-22,20,False
2017-08-23,20,False
2017-08-24,7,False
2017-08-25,18,False
2017-08-26,4,False
2017-08-27,4,False
2017-08-28,27,False
2017-08-29,13,False
2017-08-30,10,False
2017-08-31,41,False
2017-09-01,29,False
2017-09-02,0,False
2017-09-03,0,False
2017-09-04,3,False
2017-09-05,20,False
2017-09-06,17,False
2017-09-07,21,False
2017-09-08,35,False
2017-09-09,12,False
2017-09-10,0,False
2017-09-11,20,False
2017-09-12,53,False
2017-09-13,30,False
2017-09-14,30,False
2017-09-15,10,False
2017-09-16,8,False
2017-09-17,4,False
2017-09-18,30,False
2017-09-19,23,False
2017-09-20,23,False
2017-09-21,20,False
2017-09-22,21,False
2017-09-23,16,False
2017-09-24,0,False
2017-09-25,10,False
2017-09-26,3,False
2017-09-27,43,False
2017-09-28,30,False
2017-09-29,21,False
2017-09-30,8,False
2017-10-01,0,False
2017-10-02,23,False
2017-10-03,10,False
2017-10-04,13,False
2017-10-05,30,False
2017-10-06,10,False
