date,EBAY,isPartial
2014-03-05,71,False
2014-03-06,69,False
2014-03-07,72,False
2014-03-08,74,False
2014-03-09,82,False
2014-03-10,75,False
2014-03-11,72,False
2014-03-12,72,False
2014-03-13,70,False
2014-03-14,71,False
2014-03-15,78,False
2014-03-16,86,False
