date,EBAY,isPartial
2014-07-06,81,False
2014-07-07,72,False
2014-07-08,71,False
2014-07-09,68,False
2014-07-10,67,False
2014-07-11,68,False
2014-07-12,73,False
2014-07-13,79,False
2014-07-14,73,False
2014-07-15,71,False
2014-07-16,71,False
2014-07-17,67,False
2014-07-18,65,False
2014-07-19,74,False
2014-07-20,82,False
2014-07-21,75,False
2014-07-22,71,False
2014-07-23,70,False
2014-07-24,68,False
