date,EBAY,isPartial
2017-01-11,73,False
2017-01-12,73,False
2017-01-13,76,False
2017-01-14,81,False
2017-01-15,90,False
2017-01-16,78,False
2017-01-17,77,False
2017-01-18,74,False
2017-01-19,71,False
2017-01-20,71,False
2017-01-21,80,False
2017-01-22,90,False
2017-01-23,77,False
2017-01-24,76,False
2017-01-25,76,False
2017-01-26,74,False
2017-01-27,73,False
2017-01-28,84,False
2017-01-29,91,False
2017-01-30,76,False
2017-01-31,77,False
2017-02-01,73,False
2017-02-02,74,False
2017-02-03,75,False
2017-02-04,80,False
2017-02-05,88,False
2017-02-06,75,False
2017-02-07,75,False
2017-02-08,76,False
2017-02-09,70,False
2017-02-10,72,False
2017-02-11,79,False
2017-02-12,88,False
2017-02-13,73,False
2017-02-14,69,False
2017-02-15,72,False
2017-02-16,73,False
2017-02-17,70,False
2017-02-18,78,False
2017-02-19,89,False
2017-02-20,78,False
2017-02-21,76,False
2017-02-22,75,False
2017-02-23,75,False
2017-02-24,73,False
2017-02-25,80,False
2017-02-26,90,False
2017-02-27,75,False
2017-02-28,77,False
2017-03-01,75,False
2017-03-02,73,False
2017-03-03,74,False
2017-03-04,80,False
2017-03-05,93,False
2017-03-06,78,False
2017-03-07,72,False
2017-03-08,74,False
2017-03-09,72,False
2017-03-10,75,False
2017-03-11,77,False
2017-03-12,89,False
2017-03-13,77,False
2017-03-14,77,False
2017-03-15,73,False
2017-03-16,71,False
2017-03-17,74,False
2017-03-18,82,False
2017-03-19,91,False
2017-03-20,78,False
2017-03-21,75,False
2017-03-22,75,False
2017-03-23,72,False
2017-03-24,67,False
2017-03-25,76,False
2017-03-26,85,False
2017-03-27,77,False
2017-03-28,73,False
2017-03-29,75,False
2017-03-30,73,False
2017-03-31,72,False
2017-04-01,78,False
2017-04-02,84,False
2017-04-03,76,False
2017-04-04,75,False
2017-04-05,72,False
2017-04-06,72,False
2017-04-07,70,False
2017-04-08,74,False
2017-04-09,79,False
2017-04-10,77,False
2017-04-11,74,False
2017-04-12,74,False
2017-04-13,71,False
2017-04-14,76,False
2017-04-15,73,False
2017-04-16,81,False
2017-04-17,78,False
2017-04-18,73,False
2017-04-19,74,False
2017-04-20,71,False
2017-04-21,73,False
2017-04-22,78,False
2017-04-23,84,False
2017-04-24,76,False
2017-04-25,75,False
2017-04-26,73,False
2017-04-27,70,False
2017-04-28,71,False
2017-04-29,77,False
2017-04-30,82,False
2017-05-01,84,False
2017-05-02,76,False
2017-05-03,75,False
2017-05-04,74,False
2017-05-05,73,False
2017-05-06,74,False
2017-05-07,84,False
2017-05-08,74,False
2017-05-09,72,False
2017-05-10,71,False
2017-05-11,68,False
2017-05-12,72,False
2017-05-13,79,False
2017-05-14,82,False
2017-05-15,75,False
2017-05-16,74,False
2017-05-17,70,False
2017-05-18,70,False
2017-05-19,71,False
2017-05-20,78,False
2017-05-21,82,False
2017-05-22,76,False
2017-05-23,69,False
2017-05-24,69,False
2017-05-25,71,False
2017-05-26,68,False
2017-05-27,72,False
2017-05-28,84,False
2017-05-29,78,False
