date,DISCA,isPartial
2016-08-05,25,False
2016-08-06,36,False
2016-08-07,21,False
2016-08-08,12,False
2016-08-09,30,False
2016-08-10,12,False
2016-08-11,31,False
2016-08-12,51,False
2016-08-13,50,False
2016-08-14,43,False
2016-08-15,32,False
2016-08-16,37,False
2016-08-17,31,False
2016-08-18,57,False
2016-08-19,51,False
2016-08-20,0,False
2016-08-21,57,False
2016-08-22,0,False
2016-08-23,37,False
2016-08-24,73,False
2016-08-25,23,False
2016-08-26,36,False
2016-08-27,14,False
2016-08-28,13,False
2016-08-29,51,False
2016-08-30,29,False
2016-08-31,29,False
2016-09-01,23,False
2016-09-02,60,False
2016-09-03,27,False
2016-09-04,20,False
2016-09-05,17,False
2016-09-06,39,False
2016-09-07,64,False
2016-09-08,59,False
2016-09-09,84,False
2016-09-10,34,False
2016-09-11,33,False
