date,DISCA,isPartial
2015-03-06,32,False
2015-03-07,36,False
2015-03-08,24,False
2015-03-09,20,False
2015-03-10,49,False
2015-03-11,10,False
2015-03-12,10,False
2015-03-13,42,False
2015-03-14,0,False
2015-03-15,12,False
2015-03-16,10,False
2015-03-17,60,False
2015-03-18,30,False
2015-03-19,30,False
2015-03-20,0,False
2015-03-21,0,False
2015-03-22,58,False
2015-03-23,30,False
2015-03-24,20,False
2015-03-25,0,False
2015-03-26,58,False
2015-03-27,32,False
2015-03-28,25,False
2015-03-29,12,False
2015-03-30,20,False
2015-03-31,81,False
2015-04-01,0,False
2015-04-02,33,False
2015-04-03,23,False
2015-04-04,49,False
2015-04-05,25,False
2015-04-06,21,False
2015-04-07,30,False
2015-04-08,70,False
2015-04-09,41,False
2015-04-10,42,False
2015-04-11,12,False
2015-04-12,0,False
2015-04-13,30,False
2015-04-14,40,False
2015-04-15,81,False
2015-04-16,41,False
2015-04-17,42,False
2015-04-18,24,False
2015-04-19,47,False
2015-04-20,69,False
2015-04-21,20,False
2015-04-22,60,False
2015-04-23,20,False
2015-04-24,21,False
2015-04-25,48,False
2015-04-26,35,False
2015-04-27,30,False
2015-04-28,68,False
2015-04-29,50,False
2015-04-30,31,False
2015-05-01,34,False
2015-05-02,12,False
2015-05-03,48,False
2015-05-04,30,False
2015-05-05,50,False
2015-05-06,20,False
2015-05-07,41,False
2015-05-08,32,False
2015-05-09,12,False
2015-05-10,12,False
2015-05-11,30,False
2015-05-12,60,False
2015-05-13,20,False
2015-05-14,41,False
2015-05-15,32,False
2015-05-16,59,False
2015-05-17,71,False
2015-05-18,20,False
2015-05-19,0,False
2015-05-20,30,False
2015-05-21,70,False
2015-05-22,21,False
2015-05-23,12,False
2015-05-24,60,False
2015-05-25,21,False
2015-05-26,20,False
2015-05-27,49,False
2015-05-28,61,False
2015-05-29,31,False
2015-05-30,48,False
2015-05-31,12,False
2015-06-01,20,False
2015-06-02,50,False
2015-06-03,40,False
2015-06-04,31,False
2015-06-05,32,False
2015-06-06,0,False
2015-06-07,0,False
2015-06-08,10,False
2015-06-09,30,False
2015-06-10,30,False
2015-06-11,41,False
2015-06-12,32,False
2015-06-13,61,False
2015-06-14,48,False
2015-06-15,39,False
2015-06-16,20,False
2015-06-17,40,False
2015-06-18,41,False
2015-06-19,21,False
2015-06-20,36,False
2015-06-21,36,False
2015-06-22,20,False
2015-06-23,50,False
2015-06-24,31,False
2015-06-25,10,False
2015-06-26,21,False
2015-06-27,24,False
2015-06-28,24,False
2015-06-29,30,False
2015-06-30,41,False
2015-07-01,21,False
2015-07-02,62,False
2015-07-03,32,False
2015-07-04,12,False
2015-07-05,12,False
2015-07-06,30,False
2015-07-07,30,False
2015-07-08,10,False
2015-07-09,0,False
2015-07-10,42,False
2015-07-11,37,False
2015-07-12,24,False
2015-07-13,70,False
2015-07-14,20,False
2015-07-15,31,False
2015-07-16,0,False
2015-07-17,11,False
2015-07-18,65,False
2015-07-19,39,False
2015-07-20,21,False
2015-07-21,51,False
2015-07-22,51,False
2015-07-23,20,False
2015-07-24,74,False
2015-07-25,37,False
2015-07-26,36,False
2015-07-27,30,False
2015-07-28,59,False
2015-07-29,79,False
2015-07-30,30,False
2015-07-31,32,False
2015-08-01,12,False
2015-08-02,24,False
2015-08-03,40,False
2015-08-04,30,False
2015-08-05,61,False
2015-08-06,82,False
2015-08-07,21,False
2015-08-08,36,False
2015-08-09,12,False
2015-08-10,30,False
2015-08-11,10,False
2015-08-12,10,False
2015-08-13,51,False
2015-08-14,63,False
2015-08-15,12,False
2015-08-16,24,False
2015-08-17,50,False
2015-08-18,60,False
