date,DISCA,isPartial
2013-01-31,53,False
2013-02-01,34,False
2013-02-02,62,False
2013-02-03,23,False
2013-02-04,20,False
2013-02-05,52,False
2013-02-06,26,False
2013-02-07,20,False
2013-02-08,48,False
2013-02-09,16,False
2013-02-10,16,False
2013-02-11,47,False
2013-02-12,13,False
2013-02-13,40,False
2013-02-14,61,False
2013-02-15,34,False
2013-02-16,15,False
2013-02-17,31,False
2013-02-18,52,False
2013-02-19,26,False
2013-02-20,20,False
2013-02-21,39,False
2013-02-22,54,False
2013-02-23,45,False
2013-02-24,45,False
2013-02-25,57,False
2013-02-26,25,False
2013-02-27,38,False
2013-02-28,52,False
2013-03-01,40,False
2013-03-02,23,False
2013-03-03,38,False
2013-03-04,38,False
2013-03-05,39,False
2013-03-06,51,False
2013-03-07,26,False
2013-03-08,40,False
2013-03-09,38,False
2013-03-10,37,False
2013-03-11,44,False
2013-03-12,19,False
2013-03-13,13,False
2013-03-14,38,False
2013-03-15,47,False
2013-03-16,75,False
2013-03-17,30,False
2013-03-18,50,False
2013-03-19,38,False
2013-03-20,64,False
2013-03-21,51,False
2013-03-22,53,False
2013-03-23,60,False
2013-03-24,30,False
2013-03-25,19,False
2013-03-26,32,False
2013-03-27,33,False
2013-03-28,20,False
2013-03-29,58,False
2013-03-30,16,False
2013-03-31,32,False
2013-04-01,53,False
2013-04-02,38,False
2013-04-03,38,False
2013-04-04,19,False
2013-04-05,26,False
2013-04-06,68,False
2013-04-07,30,False
2013-04-08,37,False
2013-04-09,44,False
2013-04-10,44,False
2013-04-11,39,False
2013-04-12,27,False
2013-04-13,23,False
2013-04-14,31,False
2013-04-15,57,False
2013-04-16,31,False
2013-04-17,25,False
2013-04-18,38,False
2013-04-19,47,False
2013-04-20,46,False
2013-04-21,38,False
2013-04-22,13,False
2013-04-23,63,False
2013-04-24,32,False
2013-04-25,13,False
2013-04-26,46,False
2013-04-27,38,False
2013-04-28,15,False
2013-04-29,32,False
2013-04-30,77,False
2013-05-01,42,False
2013-05-02,20,False
2013-05-03,41,False
2013-05-04,39,False
2013-05-05,39,False
2013-05-06,39,False
2013-05-07,64,False
2013-05-08,52,False
2013-05-09,33,False
2013-05-10,27,False
2013-05-11,61,False
2013-05-12,15,False
2013-05-13,19,False
2013-05-14,37,False
2013-05-15,38,False
2013-05-16,57,False
2013-05-17,53,False
2013-05-18,30,False
2013-05-19,15,False
2013-05-20,38,False
2013-05-21,25,False
2013-05-22,43,False
2013-05-23,50,False
2013-05-24,40,False
2013-05-25,0,False
2013-05-26,53,False
2013-05-27,52,False
2013-05-28,18,False
2013-05-29,31,False
2013-05-30,19,False
2013-05-31,33,False
2013-06-01,30,False
2013-06-02,30,False
2013-06-03,43,False
2013-06-04,43,False
2013-06-05,25,False
2013-06-06,25,False
2013-06-07,20,False
2013-06-08,23,False
2013-06-09,23,False
2013-06-10,12,False
2013-06-11,49,False
2013-06-12,44,False
2013-06-13,38,False
2013-06-14,40,False
2013-06-15,16,False
2013-06-16,15,False
2013-06-17,50,False
2013-06-18,25,False
2013-06-19,44,False
2013-06-20,51,False
2013-06-21,13,False
2013-06-22,24,False
2013-06-23,54,False
2013-06-24,25,False
2013-06-25,25,False
2013-06-26,76,False
2013-06-27,57,False
2013-06-28,53,False
2013-06-29,39,False
