date,DISCA,isPartial
2016-08-13,37,False
2016-08-14,19,False
2016-08-15,28,False
2016-08-16,54,False
2016-08-17,22,False
2016-08-18,38,False
2016-08-19,45,False
2016-08-20,13,False
2016-08-21,19,False
2016-08-22,11,False
2016-08-23,43,False
2016-08-24,16,False
2016-08-25,61,False
2016-08-26,21,False
2016-08-27,18,False
2016-08-28,35,False
2016-08-29,35,False
2016-08-30,45,False
2016-08-31,30,False
2016-09-01,10,False
2016-09-02,58,False
2016-09-03,35,False
2016-09-04,34,False
2016-09-05,25,False
2016-09-06,34,False
2016-09-07,25,False
2016-09-08,41,False
2016-09-09,57,False
2016-09-10,35,False
2016-09-11,23,False
2016-09-12,51,False
2016-09-13,20,False
2016-09-14,35,False
2016-09-15,50,False
2016-09-16,21,False
2016-09-17,34,False
2016-09-18,11,False
2016-09-19,39,False
2016-09-20,58,False
2016-09-21,49,False
2016-09-22,100,False
2016-09-23,26,False
2016-09-24,23,False
2016-09-25,17,False
2016-09-26,49,False
2016-09-27,29,False
2016-09-28,29,False
2016-09-29,15,False
2016-09-30,10,False
2016-10-01,23,False
2016-10-02,22,False
2016-10-03,24,False
2016-10-04,73,False
2016-10-05,44,False
2016-10-06,25,False
2016-10-07,50,False
2016-10-08,23,False
2016-10-09,17,False
2016-10-10,29,False
2016-10-11,29,False
2016-10-12,44,False
2016-10-13,44,False
2016-10-14,10,False
2016-10-15,28,False
2016-10-16,22,False
2016-10-17,48,False
2016-10-18,14,False
2016-10-19,29,False
2016-10-20,48,False
2016-10-21,40,False
2016-10-22,17,False
2016-10-23,22,False
2016-10-24,62,False
2016-10-25,58,False
2016-10-26,53,False
2016-10-27,15,False
2016-10-28,31,False
2016-10-29,28,False
2016-10-30,34,False
2016-10-31,30,False
2016-11-01,25,False
2016-11-02,24,False
2016-11-03,34,False
2016-11-04,25,False
2016-11-05,11,False
2016-11-06,38,False
2016-11-07,43,False
2016-11-08,19,False
2016-11-09,48,False
2016-11-10,39,False
2016-11-11,35,False
2016-11-12,33,False
2016-11-13,33,False
2016-11-14,71,False
2016-11-15,39,False
2016-11-16,48,False
2016-11-17,38,False
2016-11-18,30,False
2016-11-19,44,False
2016-11-20,16,False
2016-11-21,47,False
2016-11-22,19,False
2016-11-23,38,False
2016-11-24,34,False
2016-11-25,39,False
2016-11-26,27,False
2016-11-27,31,False
2016-11-28,67,False
2016-11-29,46,False
2016-11-30,27,False
2016-12-01,37,False
2016-12-02,39,False
2016-12-03,48,False
2016-12-04,25,False
2016-12-05,34,False
2016-12-06,58,False
2016-12-07,27,False
2016-12-08,52,False
2016-12-09,34,False
2016-12-10,32,False
2016-12-11,41,False
2016-12-12,41,False
2016-12-13,41,False
2016-12-14,37,False
2016-12-15,9,False
2016-12-16,20,False
2016-12-17,33,False
2016-12-18,22,False
2016-12-19,29,False
2016-12-20,19,False
2016-12-21,40,False
2016-12-22,15,False
2016-12-23,31,False
2016-12-24,47,False
2016-12-25,18,False
2016-12-26,10,False
2016-12-27,25,False
2016-12-28,40,False
2016-12-29,15,False
2016-12-30,53,False
2016-12-31,11,False
2017-01-01,0,False
2017-01-02,29,False
2017-01-03,52,False
2017-01-04,37,False
2017-01-05,48,False
2017-01-06,29,False
2017-01-07,10,False
2017-01-08,21,False
2017-01-09,23,False
2017-01-10,32,False
2017-01-11,36,False
2017-01-12,27,False
2017-01-13,38,False
2017-01-14,47,False
2017-01-15,41,False
2017-01-16,59,False
2017-01-17,41,False
2017-01-18,31,False
2017-01-19,36,False
