date,DISCA,isPartial
2013-06-13,50,False
2013-06-14,40,False
2013-06-15,47,False
2013-06-16,0,False
2013-06-17,63,False
2013-06-18,50,False
2013-06-19,50,False
2013-06-20,0,False
2013-06-21,13,False
2013-06-22,31,False
2013-06-23,62,False
2013-06-24,63,False
2013-06-25,25,False
2013-06-26,51,False
2013-06-27,64,False
2013-06-28,40,False
2013-06-29,47,False
2013-06-30,78,False
2013-07-01,64,False
2013-07-02,38,False
2013-07-03,39,False
2013-07-04,27,False
2013-07-05,42,False
2013-07-06,32,False
2013-07-07,16,False
2013-07-08,13,False
2013-07-09,26,False
2013-07-10,26,False
2013-07-11,13,False
2013-07-12,27,False
2013-07-13,0,False
2013-07-14,31,False
2013-07-15,13,False
2013-07-16,51,False
2013-07-17,40,False
2013-07-18,27,False
2013-07-19,0,False
2013-07-20,16,False
2013-07-21,16,False
2013-07-22,26,False
2013-07-23,51,False
2013-07-24,52,False
2013-07-25,26,False
2013-07-26,14,False
2013-07-27,32,False
2013-07-28,31,False
2013-07-29,51,False
2013-07-30,25,False
2013-07-31,65,False
2013-08-01,39,False
2013-08-02,27,False
2013-08-03,16,False
2013-08-04,16,False
2013-08-05,65,False
2013-08-06,52,False
2013-08-07,13,False
2013-08-08,13,False
2013-08-09,41,False
2013-08-10,16,False
2013-08-11,0,False
2013-08-12,0,False
2013-08-13,51,False
2013-08-14,0,False
2013-08-15,54,False
2013-08-16,28,False
2013-08-17,31,False
2013-08-18,30,False
2013-08-19,38,False
2013-08-20,50,False
2013-08-21,25,False
2013-08-22,26,False
2013-08-23,27,False
2013-08-24,30,False
2013-08-25,91,False
2013-08-26,25,False
2013-08-27,24,False
2013-08-28,37,False
2013-08-29,50,False
2013-08-30,52,False
2013-08-31,30,False
2013-09-01,0,False
2013-09-02,25,False
2013-09-03,49,False
2013-09-04,62,False
2013-09-05,38,False
2013-09-06,26,False
2013-09-07,0,False
2013-09-08,29,False
2013-09-09,48,False
2013-09-10,48,False
2013-09-11,48,False
2013-09-12,49,False
2013-09-13,38,False
2013-09-14,0,False
2013-09-15,14,False
2013-09-16,36,False
2013-09-17,36,False
2013-09-18,36,False
2013-09-19,12,False
2013-09-20,26,False
2013-09-21,29,False
2013-09-22,42,False
2013-09-23,49,False
2013-09-24,12,False
2013-09-25,24,False
2013-09-26,50,False
2013-09-27,65,False
2013-09-28,44,False
2013-09-29,42,False
2013-09-30,0,False
2013-10-01,47,False
2013-10-02,24,False
2013-10-03,24,False
2013-10-04,38,False
2013-10-05,14,False
2013-10-06,70,False
2013-10-07,36,False
2013-10-08,48,False
2013-10-09,60,False
2013-10-10,36,False
2013-10-11,13,False
2013-10-12,15,False
2013-10-13,0,False
2013-10-14,37,False
2013-10-15,36,False
2013-10-16,48,False
2013-10-17,49,False
2013-10-18,63,False
2013-10-19,14,False
2013-10-20,0,False
2013-10-21,47,False
2013-10-22,23,False
2013-10-23,48,False
2013-10-24,36,False
2013-10-25,38,False
2013-10-26,100,False
2013-10-27,28,False
2013-10-28,23,False
2013-10-29,35,False
2013-10-30,36,False
2013-10-31,62,False
2013-11-01,92,False
2013-11-02,28,False
2013-11-03,55,False
2013-11-04,47,False
2013-11-05,24,False
2013-11-06,82,False
