date,DISCA,isPartial
2016-03-31,39,False
2016-04-01,41,False
2016-04-02,34,False
2016-04-03,11,False
2016-04-04,39,False
2016-04-05,68,False
2016-04-06,20,False
2016-04-07,30,False
2016-04-08,0,False
2016-04-09,34,False
2016-04-10,22,False
2016-04-11,29,False
2016-04-12,68,False
2016-04-13,39,False
2016-04-14,40,False
2016-04-15,10,False
2016-04-16,23,False
2016-04-17,45,False
2016-04-18,10,False
2016-04-19,19,False
2016-04-20,39,False
2016-04-21,30,False
2016-04-22,20,False
2016-04-23,34,False
2016-04-24,0,False
2016-04-25,48,False
2016-04-26,48,False
2016-04-27,0,False
2016-04-28,40,False
2016-04-29,62,False
2016-04-30,0,False
2016-05-01,11,False
2016-05-02,10,False
2016-05-03,49,False
2016-05-04,40,False
