date,DISCA,isPartial
2011-08-14,0,False
2011-08-15,53,False
2011-08-16,63,False
2011-08-17,64,False
2011-08-18,13,False
2011-08-19,13,False
2011-08-20,32,False
2011-08-21,0,False
2011-08-22,24,False
2011-08-23,24,False
2011-08-24,37,False
2011-08-25,0,False
2011-08-26,26,False
2011-08-27,45,False
2011-08-28,15,False
2011-08-29,24,False
2011-08-30,12,False
2011-08-31,12,False
2011-09-01,12,False
2011-09-02,50,False
2011-09-03,30,False
2011-09-04,30,False
2011-09-05,36,False
2011-09-06,12,False
2011-09-07,24,False
2011-09-08,12,False
2011-09-09,25,False
2011-09-10,60,False
2011-09-11,43,False
2011-09-12,23,False
2011-09-13,12,False
2011-09-14,46,False
2011-09-15,36,False
2011-09-16,37,False
2011-09-17,0,False
2011-09-18,14,False
2011-09-19,23,False
2011-09-20,34,False
2011-09-21,35,False
2011-09-22,0,False
2011-09-23,25,False
2011-09-24,0,False
2011-09-25,14,False
2011-09-26,46,False
2011-09-27,23,False
2011-09-28,35,False
2011-09-29,23,False
2011-09-30,24,False
2011-10-01,29,False
2011-10-02,14,False
2011-10-03,23,False
2011-10-04,23,False
2011-10-05,46,False
2011-10-06,34,False
2011-10-07,24,False
2011-10-08,56,False
2011-10-09,28,False
2011-10-10,46,False
2011-10-11,43,False
2011-10-12,22,False
2011-10-13,11,False
2011-10-14,36,False
2011-10-15,42,False
2011-10-16,14,False
2011-10-17,23,False
2011-10-18,34,False
2011-10-19,90,False
2011-10-20,23,False
2011-10-21,12,False
2011-10-22,42,False
2011-10-23,13,False
2011-10-24,34,False
2011-10-25,44,False
2011-10-26,23,False
2011-10-27,34,False
2011-10-28,0,False
2011-10-29,14,False
2011-10-30,0,False
2011-10-31,35,False
2011-11-01,35,False
2011-11-02,57,False
2011-11-03,22,False
2011-11-04,23,False
2011-11-05,14,False
2011-11-06,27,False
2011-11-07,34,False
2011-11-08,44,False
2011-11-09,67,False
2011-11-10,34,False
2011-11-11,59,False
2011-11-12,27,False
2011-11-13,13,False
2011-11-14,33,False
2011-11-15,45,False
2011-11-16,0,False
2011-11-17,22,False
2011-11-18,12,False
2011-11-19,54,False
2011-11-20,40,False
2011-11-21,55,False
2011-11-22,22,False
2011-11-23,11,False
2011-11-24,0,False
2011-11-25,37,False
2011-11-26,55,False
2011-11-27,13,False
2011-11-28,54,False
2011-11-29,43,False
2011-11-30,44,False
2011-12-01,34,False
2011-12-02,35,False
2011-12-03,13,False
2011-12-04,39,False
2011-12-05,44,False
2011-12-06,87,False
2011-12-07,55,False
2011-12-08,45,False
2011-12-09,12,False
2011-12-10,54,False
2011-12-11,13,False
2011-12-12,22,False
2011-12-13,33,False
2011-12-14,33,False
2011-12-15,22,False
2011-12-16,23,False
2011-12-17,41,False
2011-12-18,14,False
2011-12-19,57,False
2011-12-20,22,False
2011-12-21,11,False
2011-12-22,24,False
2011-12-23,38,False
2011-12-24,30,False
2011-12-25,16,False
2011-12-26,13,False
2011-12-27,12,False
2011-12-28,36,False
2011-12-29,36,False
2011-12-30,13,False
2011-12-31,15,False
2012-01-01,30,False
2012-01-02,23,False
2012-01-03,33,False
2012-01-04,66,False
2012-01-05,43,False
2012-01-06,35,False
2012-01-07,13,False
2012-01-08,62,False
2012-01-09,43,False
2012-01-10,21,False
2012-01-11,0,False
2012-01-12,21,False
2012-01-13,33,False
2012-01-14,64,False
2012-01-15,50,False
2012-01-16,10,False
2012-01-17,41,False
2012-01-18,31,False
2012-01-19,21,False
2012-01-20,44,False
2012-01-21,25,False
2012-01-22,0,False
2012-01-23,31,False
2012-01-24,21,False
2012-01-25,31,False
2012-01-26,10,False
