date,AMZN,isPartial
2013-06-08,12,False
2013-06-09,2,False
2013-06-10,14,False
2013-06-11,25,False
2013-06-12,8,False
2013-06-13,10,False
2013-06-14,12,False
2013-06-15,8,False
2013-06-16,1,False
2013-06-17,15,False
2013-06-18,15,False
2013-06-19,17,False
2013-06-20,16,False
2013-06-21,14,False
2013-06-22,6,False
2013-06-23,4,False
2013-06-24,12,False
2013-06-25,11,False
2013-06-26,13,False
2013-06-27,11,False
2013-06-28,10,False
2013-06-29,6,False
