date,AMZN,isPartial
2017-05-09,19,False
2017-05-10,21,False
2017-05-11,17,False
2017-05-12,20,False
2017-05-13,6,False
2017-05-14,5,False
2017-05-15,22,False
2017-05-16,21,False
2017-05-17,26,False
2017-05-18,18,False
2017-05-19,21,False
2017-05-20,7,False
2017-05-21,5,False
2017-05-22,15,False
2017-05-23,19,False
2017-05-24,19,False
2017-05-25,41,False
2017-05-26,36,False
2017-05-27,7,False
2017-05-28,4,False
2017-05-29,7,False
2017-05-30,39,False
2017-05-31,35,False
2017-06-01,22,False
2017-06-02,27,False
2017-06-03,10,False
2017-06-04,4,False
2017-06-05,24,False
2017-06-06,24,False
2017-06-07,22,False
2017-06-08,22,False
2017-06-09,31,False
2017-06-10,10,False
2017-06-11,6,False
2017-06-12,33,False
2017-06-13,29,False
2017-06-14,22,False
2017-06-15,25,False
2017-06-16,70,False
2017-06-17,18,False
2017-06-18,9,False
2017-06-19,39,False
2017-06-20,26,False
2017-06-21,26,False
2017-06-22,25,False
2017-06-23,22,False
2017-06-24,5,False
2017-06-25,4,False
2017-06-26,21,False
2017-06-27,23,False
2017-06-28,23,False
2017-06-29,24,False
2017-06-30,21,False
2017-07-01,4,False
2017-07-02,4,False
2017-07-03,26,False
2017-07-04,27,False
2017-07-05,24,False
2017-07-06,22,False
2017-07-07,21,False
2017-07-08,7,False
2017-07-09,4,False
2017-07-10,20,False
2017-07-11,25,False
2017-07-12,27,False
2017-07-13,25,False
2017-07-14,21,False
2017-07-15,7,False
2017-07-16,6,False
2017-07-17,25,False
2017-07-18,27,False
2017-07-19,26,False
2017-07-20,28,False
2017-07-21,23,False
2017-07-22,7,False
2017-07-23,6,False
2017-07-24,25,False
2017-07-25,31,False
2017-07-26,29,False
2017-07-27,100,False
2017-07-28,79,False
2017-07-29,16,False
2017-07-30,6,False
2017-07-31,41,False
2017-08-01,40,False
2017-08-02,35,False
2017-08-03,26,False
2017-08-04,23,False
2017-08-05,7,False
2017-08-06,5,False
2017-08-07,28,False
2017-08-08,23,False
2017-08-09,23,False
2017-08-10,23,False
2017-08-11,27,False
2017-08-12,7,False
2017-08-13,5,False
2017-08-14,23,False
2017-08-15,25,False
2017-08-16,32,False
2017-08-17,27,False
2017-08-18,21,False
2017-08-19,8,False
2017-08-20,4,False
2017-08-21,20,False
2017-08-22,20,False
2017-08-23,17,False
2017-08-24,23,False
2017-08-25,22,False
2017-08-26,6,False
2017-08-27,5,False
2017-08-28,29,False
2017-08-29,22,False
2017-08-30,20,False
2017-08-31,23,False
2017-09-01,16,False
2017-09-02,7,False
2017-09-03,4,False
2017-09-04,4,False
2017-09-05,16,False
2017-09-06,19,False
2017-09-07,18,False
2017-09-08,15,False
2017-09-09,5,False
2017-09-10,2,False
2017-09-11,14,False
2017-09-12,18,False
2017-09-13,20,False
2017-09-14,20,False
2017-09-15,18,False
2017-09-16,6,False
2017-09-17,4,False
2017-09-18,16,False
2017-09-19,20,False
2017-09-20,15,False
2017-09-21,13,False
2017-09-22,13,False
2017-09-23,4,False
2017-09-24,3,False
2017-09-25,15,False
2017-09-26,21,False
2017-09-27,19,False
2017-09-28,19,False
2017-09-29,14,False
2017-09-30,5,False
2017-10-01,2,False
2017-10-02,15,False
2017-10-03,17,False
2017-10-04,18,False
2017-10-05,18,False
2017-10-06,18,False
