date,AMZN,isPartial
2013-01-19,7,False
2013-01-20,3,False
2013-01-21,9,False
2013-01-22,9,False
2013-01-23,30,False
2013-01-24,32,False
2013-01-25,36,False
2013-01-26,8,False
2013-01-27,5,False
2013-01-28,25,False
2013-01-29,87,False
2013-01-30,100,False
2013-01-31,40,False
2013-02-01,28,False
2013-02-02,13,False
2013-02-03,6,False
2013-02-04,20,False
2013-02-05,23,False
2013-02-06,23,False
2013-02-07,16,False
2013-02-08,21,False
2013-02-09,10,False
2013-02-10,7,False
2013-02-11,15,False
2013-02-12,15,False
2013-02-13,27,False
2013-02-14,18,False
2013-02-15,21,False
2013-02-16,7,False
2013-02-17,4,False
2013-02-18,7,False
2013-02-19,17,False
