date,EXPE,isPartial
2017-03-24,40,False
2017-03-25,51,False
2017-03-26,60,False
2017-03-27,86,False
2017-03-28,61,False
2017-03-29,52,False
2017-03-30,39,False
2017-03-31,40,False
2017-04-01,35,False
2017-04-02,40,False
2017-04-03,60,False
2017-04-04,60,False
2017-04-05,68,False
2017-04-06,74,False
2017-04-07,71,False
2017-04-08,65,False
2017-04-09,51,False
2017-04-10,56,False
2017-04-11,48,False
2017-04-12,31,False
2017-04-13,60,False
2017-04-14,49,False
2017-04-15,31,False
2017-04-16,46,False
2017-04-17,22,False
2017-04-18,42,False
2017-04-19,34,False
2017-04-20,69,False
2017-04-21,50,False
2017-04-22,40,False
2017-04-23,53,False
2017-04-24,42,False
2017-04-25,59,False
2017-04-26,42,False
2017-04-27,69,False
2017-04-28,72,False
2017-04-29,81,False
2017-04-30,20,False
2017-05-01,51,False
2017-05-02,56,False
2017-05-03,60,False
2017-05-04,56,False
2017-05-05,36,False
2017-05-06,50,False
2017-05-07,30,False
2017-05-08,60,False
2017-05-09,97,False
2017-05-10,56,False
2017-05-11,74,False
2017-05-12,54,False
2017-05-13,25,False
2017-05-14,20,False
2017-05-15,50,False
2017-05-16,78,False
2017-05-17,55,False
2017-05-18,69,False
2017-05-19,48,False
2017-05-20,49,False
2017-05-21,47,False
2017-05-22,84,False
2017-05-23,58,False
2017-05-24,56,False
2017-05-25,52,False
2017-05-26,55,False
2017-05-27,39,False
2017-05-28,44,False
2017-05-29,38,False
