date,EXPE,isPartial
2017-11-13,40,False
2017-11-14,65,False
2017-11-15,62,False
2017-11-16,50,False
2017-11-17,55,False
2017-11-18,28,False
2017-11-19,17,False
2017-11-20,43,False
2017-11-21,43,False
2017-11-22,44,False
2017-11-23,32,False
2017-11-24,48,False
2017-11-25,35,False
2017-11-26,25,False
2017-11-27,45,False
2017-11-28,37,False
2017-11-29,37,False
2017-11-30,64,False
2017-12-01,49,False
2017-12-02,47,False
2017-12-03,42,False
2017-12-04,34,False
2017-12-05,31,False
2017-12-06,53,False
2017-12-07,44,False
2017-12-08,46,False
2017-12-09,36,False
2017-12-10,24,False
2017-12-11,34,False
2017-12-12,24,False
2017-12-13,43,False
2017-12-14,44,False
2017-12-15,43,False
2017-12-16,44,False
2017-12-17,25,False
2017-12-18,31,False
2017-12-19,41,False
2017-12-20,36,False
2017-12-21,17,False
2017-12-22,21,False
2017-12-23,19,False
2017-12-24,20,False
2017-12-25,24,False
2017-12-26,28,False
2017-12-27,37,False
2017-12-28,54,False
2017-12-29,34,False
2017-12-30,22,False
2017-12-31,19,False
2018-01-01,31,False
2018-01-02,45,False
2018-01-03,41,False
2018-01-04,31,False
2018-01-05,45,False
2018-01-06,32,False
2018-01-07,18,False
2018-01-08,55,False
2018-01-09,24,False
2018-01-10,40,False
2018-01-11,46,False
2018-01-12,41,False
2018-01-13,46,False
2018-01-14,45,False
2018-01-15,54,False
2018-01-16,57,False
2018-01-17,39,False
2018-01-18,48,False
2018-01-19,66,False
2018-01-20,31,False
2018-01-21,34,False
2018-01-22,39,False
2018-01-23,54,False
2018-01-24,36,False
2018-01-25,52,False
2018-01-26,29,False
2018-01-27,24,False
2018-01-28,21,False
2018-01-29,54,False
2018-01-30,51,False
2018-01-31,33,False
2018-02-01,36,False
2018-02-02,44,False
2018-02-03,38,False
2018-02-04,37,False
2018-02-05,51,False
2018-02-06,48,False
2018-02-07,48,False
2018-02-08,58,False
2018-02-09,100,False
2018-02-10,59,False
2018-02-11,31,False
2018-02-12,46,False
2018-02-13,64,False
