date,EXPE,isPartial
2016-05-08,32,False
2016-05-09,35,False
2016-05-10,25,False
2016-05-11,42,False
2016-05-12,29,False
2016-05-13,23,False
2016-05-14,37,False
2016-05-15,25,False
2016-05-16,31,False
2016-05-17,34,False
2016-05-18,30,False
2016-05-19,36,False
2016-05-20,38,False
2016-05-21,24,False
2016-05-22,27,False
2016-05-23,50,False
2016-05-24,36,False
2016-05-25,43,False
2016-05-26,20,False
2016-05-27,37,False
2016-05-28,30,False
2016-05-29,22,False
2016-05-30,21,False
2016-05-31,40,False
2016-06-01,42,False
2016-06-02,41,False
2016-06-03,27,False
2016-06-04,34,False
2016-06-05,24,False
2016-06-06,43,False
2016-06-07,32,False
2016-06-08,37,False
2016-06-09,39,False
2016-06-10,45,False
2016-06-11,28,False
2016-06-12,20,False
2016-06-13,41,False
2016-06-14,31,False
2016-06-15,25,False
2016-06-16,30,False
2016-06-17,22,False
2016-06-18,21,False
2016-06-19,9,False
2016-06-20,29,False
2016-06-21,27,False
2016-06-22,46,False
2016-06-23,36,False
2016-06-24,66,False
2016-06-25,21,False
2016-06-26,21,False
2016-06-27,49,False
2016-06-28,50,False
2016-06-29,41,False
2016-06-30,53,False
2016-07-01,31,False
2016-07-02,21,False
2016-07-03,23,False
2016-07-04,22,False
2016-07-05,22,False
2016-07-06,46,False
2016-07-07,28,False
2016-07-08,44,False
2016-07-09,22,False
2016-07-10,29,False
2016-07-11,44,False
2016-07-12,42,False
2016-07-13,49,False
2016-07-14,31,False
2016-07-15,49,False
2016-07-16,27,False
2016-07-17,28,False
2016-07-18,39,False
2016-07-19,37,False
2016-07-20,38,False
2016-07-21,55,False
2016-07-22,35,False
2016-07-23,30,False
2016-07-24,30,False
2016-07-25,43,False
2016-07-26,50,False
2016-07-27,45,False
2016-07-28,83,False
2016-07-29,85,False
2016-07-30,14,False
2016-07-31,35,False
2016-08-01,45,False
2016-08-02,52,False
2016-08-03,47,False
2016-08-04,36,False
2016-08-05,27,False
2016-08-06,19,False
2016-08-07,29,False
2016-08-08,55,False
2016-08-09,21,False
2016-08-10,31,False
2016-08-11,32,False
2016-08-12,31,False
2016-08-13,21,False
2016-08-14,14,False
2016-08-15,32,False
2016-08-16,41,False
2016-08-17,39,False
2016-08-18,40,False
2016-08-19,22,False
2016-08-20,27,False
2016-08-21,14,False
2016-08-22,39,False
2016-08-23,34,False
2016-08-24,28,False
2016-08-25,40,False
2016-08-26,17,False
2016-08-27,19,False
2016-08-28,25,False
2016-08-29,31,False
2016-08-30,33,False
2016-08-31,40,False
2016-09-01,47,False
2016-09-02,31,False
2016-09-03,41,False
2016-09-04,27,False
2016-09-05,38,False
2016-09-06,27,False
2016-09-07,38,False
2016-09-08,34,False
2016-09-09,26,False
2016-09-10,33,False
2016-09-11,29,False
