date,EXPE,isPartial
2011-09-23,53,False
2011-09-24,62,False
2011-09-25,38,False
2011-09-26,55,False
2011-09-27,77,False
2011-09-28,87,False
2011-09-29,73,False
2011-09-30,86,False
2011-10-01,47,False
2011-10-02,58,False
2011-10-03,63,False
2011-10-04,52,False
2011-10-05,71,False
2011-10-06,56,False
2011-10-07,55,False
2011-10-08,30,False
2011-10-09,82,False
2011-10-10,74,False
2011-10-11,43,False
2011-10-12,57,False
2011-10-13,40,False
2011-10-14,64,False
2011-10-15,38,False
2011-10-16,56,False
2011-10-17,52,False
2011-10-18,39,False
2011-10-19,51,False
2011-10-20,49,False
2011-10-21,52,False
2011-10-22,57,False
2011-10-23,44,False
2011-10-24,84,False
2011-10-25,54,False
2011-10-26,43,False
2011-10-27,28,False
2011-10-28,62,False
2011-10-29,38,False
2011-10-30,44,False
2011-10-31,81,False
2011-11-01,60,False
2011-11-02,49,False
2011-11-03,76,False
2011-11-04,44,False
2011-11-05,37,False
2011-11-06,62,False
2011-11-07,42,False
2011-11-08,66,False
2011-11-09,84,False
2011-11-10,61,False
2011-11-11,42,False
2011-11-12,81,False
2011-11-13,46,False
2011-11-14,65,False
2011-11-15,66,False
2011-11-16,71,False
2011-11-17,63,False
2011-11-18,41,False
2011-11-19,29,False
2011-11-20,53,False
2011-11-21,68,False
2011-11-22,50,False
2011-11-23,57,False
2011-11-24,69,False
2011-11-25,29,False
2011-11-26,48,False
2011-11-27,64,False
2011-11-28,43,False
2011-11-29,52,False
2011-11-30,67,False
2011-12-01,60,False
2011-12-02,66,False
2011-12-03,43,False
2011-12-04,35,False
2011-12-05,74,False
2011-12-06,70,False
2011-12-07,59,False
2011-12-08,63,False
2011-12-09,56,False
2011-12-10,43,False
2011-12-11,49,False
2011-12-12,62,False
2011-12-13,87,False
2011-12-14,56,False
2011-12-15,66,False
2011-12-16,41,False
2011-12-17,40,False
2011-12-18,87,False
2011-12-19,81,False
2011-12-20,76,False
2011-12-21,68,False
2011-12-22,54,False
2011-12-23,51,False
2011-12-24,52,False
2011-12-25,30,False
2011-12-26,67,False
2011-12-27,76,False
2011-12-28,67,False
2011-12-29,58,False
2011-12-30,64,False
2011-12-31,28,False
2012-01-01,37,False
2012-01-02,44,False
2012-01-03,82,False
2012-01-04,50,False
2012-01-05,53,False
2012-01-06,59,False
2012-01-07,69,False
2012-01-08,70,False
2012-01-09,88,False
2012-01-10,45,False
2012-01-11,87,False
2012-01-12,54,False
2012-01-13,73,False
2012-01-14,58,False
2012-01-15,43,False
2012-01-16,56,False
2012-01-17,85,False
2012-01-18,81,False
2012-01-19,59,False
2012-01-20,61,False
2012-01-21,60,False
2012-01-22,63,False
2012-01-23,44,False
2012-01-24,47,False
2012-01-25,80,False
2012-01-26,45,False
