date,EXPE,isPartial
2014-04-03,59,False
2014-04-04,42,False
2014-04-05,30,False
2014-04-06,17,False
2014-04-07,33,False
2014-04-08,29,False
2014-04-09,40,False
2014-04-10,34,False
2014-04-11,47,False
2014-04-12,31,False
2014-04-13,40,False
2014-04-14,34,False
2014-04-15,44,False
2014-04-16,26,False
2014-04-17,56,False
2014-04-18,55,False
2014-04-19,28,False
2014-04-20,47,False
2014-04-21,24,False
2014-04-22,55,False
2014-04-23,59,False
2014-04-24,49,False
2014-04-25,43,False
2014-04-26,48,False
2014-04-27,17,False
2014-04-28,37,False
2014-04-29,36,False
2014-04-30,52,False
2014-05-01,86,False
2014-05-02,67,False
2014-05-03,35,False
2014-05-04,22,False
2014-05-05,55,False
2014-05-06,36,False
2014-05-07,44,False
2014-05-08,37,False
2014-05-09,51,False
2014-05-10,26,False
2014-05-11,9,False
2014-05-12,40,False
2014-05-13,47,False
2014-05-14,44,False
2014-05-15,41,False
2014-05-16,46,False
2014-05-17,67,False
2014-05-18,35,False
2014-05-19,33,False
2014-05-20,51,False
2014-05-21,56,False
2014-05-22,16,False
2014-05-23,25,False
2014-05-24,30,False
2014-05-25,35,False
2014-05-26,33,False
2014-05-27,48,False
2014-05-28,40,False
2014-05-29,50,False
2014-05-30,38,False
2014-05-31,40,False
2014-06-01,44,False
2014-06-02,32,False
2014-06-03,24,False
2014-06-04,28,False
2014-06-05,41,False
2014-06-06,39,False
2014-06-07,31,False
2014-06-08,36,False
2014-06-09,21,False
2014-06-10,29,False
2014-06-11,41,False
2014-06-12,21,False
2014-06-13,51,False
2014-06-14,45,False
2014-06-15,30,False
2014-06-16,28,False
2014-06-17,29,False
2014-06-18,53,False
2014-06-19,50,False
2014-06-20,35,False
2014-06-21,36,False
2014-06-22,45,False
2014-06-23,54,False
2014-06-24,33,False
2014-06-25,29,False
2014-06-26,21,False
2014-06-27,40,False
2014-06-28,26,False
2014-06-29,60,False
2014-06-30,25,False
2014-07-01,29,False
2014-07-02,59,False
2014-07-03,47,False
2014-07-04,18,False
2014-07-05,51,False
2014-07-06,71,False
2014-07-07,54,False
2014-07-08,45,False
2014-07-09,37,False
2014-07-10,71,False
2014-07-11,61,False
2014-07-12,65,False
2014-07-13,44,False
2014-07-14,62,False
2014-07-15,36,False
2014-07-16,30,False
2014-07-17,34,False
2014-07-18,35,False
2014-07-19,41,False
2014-07-20,45,False
2014-07-21,45,False
2014-07-22,41,False
2014-07-23,34,False
2014-07-24,63,False
