date,EXPE,isPartial
2012-04-30,84,False
2012-05-01,39,False
2012-05-02,49,False
2012-05-03,53,False
2012-05-04,19,False
2012-05-05,21,False
2012-05-06,11,False
2012-05-07,57,False
2012-05-08,30,False
2012-05-09,43,False
2012-05-10,58,False
2012-05-11,28,False
2012-05-12,39,False
2012-05-13,27,False
2012-05-14,43,False
2012-05-15,52,False
2012-05-16,43,False
2012-05-17,32,False
2012-05-18,23,False
2012-05-19,49,False
2012-05-20,60,False
2012-05-21,44,False
2012-05-22,31,False
2012-05-23,44,False
2012-05-24,40,False
2012-05-25,42,False
2012-05-26,28,False
2012-05-27,17,False
2012-05-28,37,False
2012-05-29,51,False
2012-05-30,52,False
2012-05-31,57,False
2012-06-01,32,False
2012-06-02,49,False
2012-06-03,32,False
2012-06-04,30,False
2012-06-05,21,False
2012-06-06,43,False
2012-06-07,31,False
2012-06-08,69,False
2012-06-09,16,False
2012-06-10,48,False
2012-06-11,43,False
2012-06-12,68,False
2012-06-13,52,False
2012-06-14,57,False
2012-06-15,37,False
2012-06-16,22,False
2012-06-17,49,False
2012-06-18,65,False
2012-06-19,34,False
2012-06-20,52,False
2012-06-21,49,False
2012-06-22,51,False
2012-06-23,28,False
2012-06-24,27,False
2012-06-25,78,False
2012-06-26,68,False
2012-06-27,57,False
2012-06-28,27,False
2012-06-29,38,False
2012-06-30,44,False
2012-07-01,16,False
2012-07-02,75,False
2012-07-03,49,False
2012-07-04,32,False
2012-07-05,41,False
2012-07-06,37,False
2012-07-07,56,False
2012-07-08,44,False
2012-07-09,43,False
2012-07-10,60,False
2012-07-11,58,False
2012-07-12,49,False
2012-07-13,28,False
2012-07-14,27,False
2012-07-15,38,False
2012-07-16,40,False
2012-07-17,62,False
2012-07-18,49,False
2012-07-19,59,False
2012-07-20,42,False
2012-07-21,50,False
2012-07-22,28,False
2012-07-23,89,False
2012-07-24,54,False
2012-07-25,40,False
2012-07-26,76,False
2012-07-27,61,False
2012-07-28,28,False
2012-07-29,33,False
2012-07-30,44,False
2012-07-31,49,False
2012-08-01,35,False
2012-08-02,27,False
2012-08-03,51,False
2012-08-04,11,False
2012-08-05,33,False
2012-08-06,27,False
2012-08-07,36,False
2012-08-08,58,False
2012-08-09,9,False
2012-08-10,47,False
2012-08-11,38,False
2012-08-12,33,False
2012-08-13,18,False
2012-08-14,49,False
2012-08-15,47,False
2012-08-16,54,False
2012-08-17,14,False
2012-08-18,45,False
2012-08-19,39,False
2012-08-20,23,False
2012-08-21,49,False
2012-08-22,35,False
2012-08-23,40,False
2012-08-24,23,False
2012-08-25,32,False
2012-08-26,27,False
2012-08-27,52,False
2012-08-28,52,False
2012-08-29,34,False
2012-08-30,62,False
2012-08-31,23,False
2012-09-01,16,False
2012-09-02,26,False
2012-09-03,44,False
2012-09-04,55,False
2012-09-05,26,False
2012-09-06,56,False
2012-09-07,55,False
2012-09-08,47,False
2012-09-09,31,False
2012-09-10,50,False
2012-09-11,29,False
2012-09-12,38,False
2012-09-13,25,False
2012-09-14,44,False
2012-09-15,21,False
2012-09-16,16,False
2012-09-17,63,False
2012-09-18,38,False
2012-09-19,38,False
2012-09-20,47,False
2012-09-21,66,False
2012-09-22,36,False
2012-09-23,20,False
2012-09-24,37,False
2012-09-25,45,False
2012-09-26,46,False
2012-09-27,55,False
2012-09-28,22,False
2012-09-29,46,False
2012-09-30,20,False
2012-10-01,54,False
2012-10-02,55,False
2012-10-03,46,False
2012-10-04,54,False
2012-10-05,60,False
2012-10-06,30,False
2012-10-07,43,False
2012-10-08,28,False
2012-10-09,36,False
2012-10-10,37,False
2012-10-11,57,False
2012-10-12,39,False
