date,EXPE,isPartial
2012-04-08,64,False
2012-04-09,38,False
2012-04-10,37,False
2012-04-11,59,False
2012-04-12,59,False
2012-04-13,63,False
2012-04-14,54,False
2012-04-15,26,False
2012-04-16,49,False
2012-04-17,40,False
2012-04-18,58,False
2012-04-19,49,False
2012-04-20,42,False
2012-04-21,32,False
2012-04-22,16,False
2012-04-23,52,False
2012-04-24,31,False
2012-04-25,76,False
2012-04-26,63,False
2012-04-27,100,False
2012-04-28,33,False
2012-04-29,56,False
2012-04-30,47,False
2012-05-01,45,False
2012-05-02,40,False
2012-05-03,50,False
2012-05-04,28,False
2012-05-05,11,False
2012-05-06,16,False
2012-05-07,49,False
2012-05-08,35,False
2012-05-09,39,False
2012-05-10,59,False
2012-05-11,24,False
2012-05-12,28,False
2012-05-13,11,False
2012-05-14,65,False
2012-05-15,43,False
2012-05-16,53,False
2012-05-17,41,False
2012-05-18,43,False
2012-05-19,39,False
2012-05-20,33,False
2012-05-21,61,False
2012-05-22,22,False
2012-05-23,49,False
2012-05-24,54,False
2012-05-25,33,False
2012-05-26,34,False
2012-05-27,29,False
2012-05-28,61,False
2012-05-29,60,False
2012-05-30,44,False
2012-05-31,57,False
2012-06-01,33,False
2012-06-02,55,False
2012-06-03,22,False
2012-06-04,52,False
