date,EXPE,isPartial
2015-06-21,14,False
2015-06-22,53,False
2015-06-23,34,False
2015-06-24,50,False
2015-06-25,57,False
2015-06-26,20,False
2015-06-27,14,False
2015-06-28,46,False
2015-06-29,31,False
2015-06-30,31,False
2015-07-01,15,False
2015-07-02,35,False
2015-07-03,29,False
2015-07-04,42,False
2015-07-05,37,False
2015-07-06,72,False
2015-07-07,41,False
2015-07-08,37,False
2015-07-09,35,False
2015-07-10,40,False
2015-07-11,23,False
2015-07-12,32,False
2015-07-13,41,False
2015-07-14,68,False
2015-07-15,19,False
2015-07-16,63,False
2015-07-17,41,False
2015-07-18,30,False
2015-07-19,24,False
2015-07-20,24,False
2015-07-21,27,False
2015-07-22,39,False
2015-07-23,34,False
2015-07-24,44,False
2015-07-25,37,False
2015-07-26,36,False
2015-07-27,52,False
2015-07-28,60,False
2015-07-29,30,False
2015-07-30,84,False
2015-07-31,76,False
2015-08-01,50,False
2015-08-02,37,False
2015-08-03,68,False
2015-08-04,65,False
2015-08-05,46,False
2015-08-06,77,False
2015-08-07,32,False
2015-08-08,27,False
2015-08-09,27,False
2015-08-10,38,False
2015-08-11,64,False
2015-08-12,11,False
2015-08-13,46,False
2015-08-14,48,False
2015-08-15,22,False
2015-08-16,31,False
2015-08-17,26,False
2015-08-18,52,False
