date,EXPE,isPartial
2017-06-15,48,False
2017-06-16,38,False
2017-06-17,31,False
2017-06-18,30,False
2017-06-19,40,False
2017-06-20,28,False
2017-06-21,38,False
2017-06-22,50,False
2017-06-23,55,False
2017-06-24,21,False
2017-06-25,30,False
2017-06-26,45,False
2017-06-27,42,False
2017-06-28,42,False
2017-06-29,42,False
2017-06-30,39,False
2017-07-01,17,False
2017-07-02,13,False
2017-07-03,38,False
2017-07-04,31,False
2017-07-05,19,False
2017-07-06,53,False
2017-07-07,23,False
2017-07-08,35,False
2017-07-09,31,False
2017-07-10,30,False
2017-07-11,37,False
2017-07-12,44,False
2017-07-13,49,False
2017-07-14,27,False
2017-07-15,26,False
2017-07-16,13,False
2017-07-17,26,False
2017-07-18,37,False
2017-07-19,37,False
2017-07-20,48,False
2017-07-21,31,False
2017-07-22,43,False
2017-07-23,47,False
2017-07-24,44,False
2017-07-25,37,False
2017-07-26,29,False
2017-07-27,100,False
2017-07-28,58,False
2017-07-29,38,False
2017-07-30,43,False
2017-07-31,69,False
2017-08-01,46,False
2017-08-02,55,False
2017-08-03,39,False
2017-08-04,71,False
2017-08-05,34,False
2017-08-06,25,False
2017-08-07,11,False
2017-08-08,86,False
2017-08-09,35,False
2017-08-10,48,False
2017-08-11,53,False
2017-08-12,29,False
2017-08-13,0,False
2017-08-14,44,False
2017-08-15,52,False
2017-08-16,44,False
2017-08-17,25,False
2017-08-18,41,False
2017-08-19,29,False
2017-08-20,33,False
2017-08-21,29,False
2017-08-22,35,False
2017-08-23,29,False
2017-08-24,36,False
2017-08-25,61,False
2017-08-26,37,False
2017-08-27,28,False
2017-08-28,82,False
2017-08-29,71,False
2017-08-30,46,False
2017-08-31,39,False
2017-09-01,45,False
2017-09-02,46,False
2017-09-03,38,False
2017-09-04,33,False
2017-09-05,49,False
2017-09-06,59,False
2017-09-07,40,False
2017-09-08,26,False
2017-09-09,32,False
2017-09-10,4,False
2017-09-11,49,False
2017-09-12,42,False
2017-09-13,45,False
2017-09-14,35,False
2017-09-15,55,False
2017-09-16,41,False
2017-09-17,48,False
2017-09-18,38,False
2017-09-19,35,False
2017-09-20,39,False
2017-09-21,42,False
2017-09-22,41,False
2017-09-23,29,False
2017-09-24,24,False
2017-09-25,38,False
2017-09-26,35,False
2017-09-27,17,False
2017-09-28,39,False
2017-09-29,41,False
2017-09-30,28,False
2017-10-01,20,False
2017-10-02,42,False
2017-10-03,42,False
2017-10-04,24,False
2017-10-05,39,False
2017-10-06,18,False
