date,HSIC,isPartial
2016-06-11,29,False
2016-06-12,29,False
2016-06-13,25,False
2016-06-14,25,False
2016-06-15,50,False
2016-06-16,100,False
2016-06-17,92,False
2016-06-18,29,False
2016-06-19,30,False
2016-06-20,50,False
2016-06-21,25,False
2016-06-22,25,False
2016-06-23,77,False
2016-06-24,53,False
2016-06-25,30,False
2016-06-26,29,False
2016-06-27,50,False
2016-06-28,25,False
2016-06-29,38,False
2016-06-30,0,False
2016-07-01,0,False
2016-07-02,0,False
2016-07-03,0,False
2016-07-04,0,False
2016-07-05,40,False
2016-07-06,80,False
2016-07-07,27,False
2016-07-08,28,False
2016-07-09,0,False
2016-07-10,30,False
2016-07-11,26,False
2016-07-12,53,False
2016-07-13,27,False
2016-07-14,64,False
2016-07-15,27,False
2016-07-16,0,False
2016-07-17,0,False
2016-07-18,27,False
2016-07-19,40,False
2016-07-20,40,False
2016-07-21,27,False
2016-07-22,27,False
2016-07-23,0,False
2016-07-24,0,False
2016-07-25,0,False
2016-07-26,52,False
2016-07-27,53,False
2016-07-28,53,False
2016-07-29,83,False
2016-07-30,0,False
2016-07-31,31,False
2016-08-01,0,False
2016-08-02,26,False
2016-08-03,26,False
2016-08-04,94,False
2016-08-05,100,False
2016-08-06,33,False
2016-08-07,32,False
2016-08-08,67,False
2016-08-09,54,False
2016-08-10,68,False
2016-08-11,84,False
2016-08-12,29,False
2016-08-13,0,False
2016-08-14,0,False
2016-08-15,58,False
2016-08-16,28,False
2016-08-17,42,False
2016-08-18,28,False
2016-08-19,58,False
2016-08-20,32,False
2016-08-21,32,False
2016-08-22,28,False
2016-08-23,28,False
2016-08-24,41,False
2016-08-25,27,False
2016-08-26,0,False
2016-08-27,31,False
2016-08-28,0,False
2016-08-29,0,False
2016-08-30,52,False
2016-08-31,90,False
2016-09-01,26,False
2016-09-02,41,False
2016-09-03,61,False
2016-09-04,59,False
2016-09-05,0,False
2016-09-06,76,False
2016-09-07,26,False
2016-09-08,26,False
2016-09-09,54,False
2016-09-10,30,False
2016-09-11,30,False
