date,HSIC,isPartial
2014-05-09,16,False
2014-05-10,0,False
2014-05-11,18,False
2014-05-12,30,False
2014-05-13,15,False
2014-05-14,16,False
2014-05-15,0,False
2014-05-16,16,False
2014-05-17,56,False
2014-05-18,0,False
2014-05-19,15,False
2014-05-20,15,False
2014-05-21,34,False
2014-05-22,17,False
2014-05-23,35,False
2014-05-24,21,False
2014-05-25,21,False
2014-05-26,17,False
2014-05-27,100,False
2014-05-28,34,False
2014-05-29,18,False
2014-05-30,18,False
2014-05-31,0,False
2014-06-01,0,False
2014-06-02,34,False
2014-06-03,25,False
2014-06-04,0,False
2014-06-05,0,False
2014-06-06,37,False
2014-06-07,0,False
2014-06-08,0,False
2014-06-09,0,False
2014-06-10,35,False
2014-06-11,0,False
2014-06-12,0,False
2014-06-13,18,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,34,False
2014-06-17,17,False
2014-06-18,34,False
2014-06-19,35,False
2014-06-20,0,False
2014-06-21,0,False
2014-06-22,21,False
2014-06-23,0,False
2014-06-24,26,False
2014-06-25,34,False
2014-06-26,26,False
2014-06-27,18,False
2014-06-28,0,False
2014-06-29,42,False
2014-06-30,17,False
2014-07-01,35,False
2014-07-02,44,False
2014-07-03,0,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,21,False
2014-07-07,26,False
2014-07-08,17,False
2014-07-09,51,False
2014-07-10,18,False
2014-07-11,36,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,17,False
2014-07-15,26,False
2014-07-16,0,False
2014-07-17,18,False
2014-07-18,18,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,17,False
2014-07-22,34,False
2014-07-23,45,False
2014-07-24,26,False
