date,GOOGL,isPartial
2012-02-09,76,False
2012-02-10,74,False
2012-02-11,76,False
2012-02-12,78,False
2012-02-13,81,False
2012-02-14,84,False
2012-02-15,72,False
2012-02-16,74,False
2012-02-17,80,False
2012-02-18,80,False
2012-02-19,81,False
2012-02-20,75,False
2012-02-21,80,False
2012-02-22,78,False
2012-02-23,77,False
2012-02-24,79,False
2012-02-25,78,False
2012-02-26,76,False
2012-02-27,79,False
2012-02-28,74,False
2012-02-29,78,False
2012-03-01,75,False
2012-03-02,80,False
2012-03-03,77,False
2012-03-04,78,False
2012-03-05,79,False
2012-03-06,79,False
2012-03-07,81,False
2012-03-08,73,False
2012-03-09,84,False
2012-03-10,80,False
2012-03-11,83,False
2012-03-12,80,False
2012-03-13,78,False
2012-03-14,77,False
2012-03-15,84,False
2012-03-16,77,False
2012-03-17,79,False
2012-03-18,85,False
2012-03-19,80,False
2012-03-20,82,False
2012-03-21,80,False
2012-03-22,74,False
2012-03-23,79,False
2012-03-24,83,False
2012-03-25,79,False
2012-03-26,79,False
2012-03-27,82,False
2012-03-28,78,False
2012-03-29,79,False
2012-03-30,80,False
2012-03-31,84,False
2012-04-01,81,False
2012-04-02,78,False
2012-04-03,73,False
2012-04-04,78,False
2012-04-05,83,False
2012-04-06,82,False
2012-04-07,88,False
2012-04-08,85,False
2012-04-09,79,False
2012-04-10,72,False
2012-04-11,79,False
2012-04-12,86,False
2012-04-13,74,False
2012-04-14,83,False
2012-04-15,81,False
2012-04-16,74,False
2012-04-17,82,False
2012-04-18,77,False
2012-04-19,78,False
2012-04-20,73,False
2012-04-21,80,False
2012-04-22,83,False
2012-04-23,76,False
2012-04-24,80,False
2012-04-25,80,False
2012-04-26,86,False
2012-04-27,83,False
2012-04-28,84,False
2012-04-29,91,False
2012-04-30,74,False
2012-05-01,81,False
2012-05-02,84,False
2012-05-03,76,False
2012-05-04,83,False
2012-05-05,79,False
2012-05-06,83,False
2012-05-07,81,False
2012-05-08,84,False
2012-05-09,84,False
2012-05-10,81,False
2012-05-11,84,False
2012-05-12,77,False
2012-05-13,83,False
2012-05-14,70,False
2012-05-15,81,False
2012-05-16,82,False
2012-05-17,84,False
2012-05-18,86,False
2012-05-19,91,False
2012-05-20,87,False
2012-05-21,84,False
2012-05-22,85,False
2012-05-23,94,False
2012-05-24,88,False
2012-05-25,87,False
2012-05-26,91,False
2012-05-27,86,False
2012-05-28,78,False
2012-05-29,79,False
2012-05-30,84,False
2012-05-31,77,False
2012-06-01,77,False
2012-06-02,84,False
2012-06-03,85,False
2012-06-04,76,False
